Player,Team,Absence_Start,Absence_End,Missed_Days
Ray Allen,Celtics,2009-02-11,2009-02-12,1
Ray Allen,Celtics,2010-02-10,2010-02-16,6
Ray Allen,Celtics,2012-01-04,2012-01-06,2
Ray Allen,Celtics,2012-03-02,2012-03-04,2
Ray Allen,Celtics,2012-03-23,2012-03-25,2
Ray Allen,Celtics,2012-04-11,2012-05-04,23
Ray Allen,Heat,2012-12-26,2012-12-28,2
Ray Allen,Heat,2013-11-12,2013-11-19,7
Ray Allen,Heat,2014-03-28,2014-04-02,5
Ray Allen,Sonics,2006-12-05,2006-12-23,18
Ray McCallum Jr.,Kings,2013-10-30,2013-11-05,6
Ray McCallum Jr.,Kings,2013-11-13,2013-12-01,18
Ray McCallum Jr.,Kings,2013-12-07,2013-12-09,2
Ray McCallum Jr.,Kings,2014-01-19,2014-01-21,2
Ray McCallum Jr.,Spurs,2015-11-28,2015-12-05,7
Ray McCallum Jr.,Spurs,2015-12-09,2015-12-26,17
Ray McCallum Jr.,Spurs,2015-12-12,2016-01-12,31
Ray McCallum Jr.,Spurs,2016-01-02,2016-01-21,19
Raymond Felton,Blazers,2012-02-06,2012-02-08,2
Raymond Felton,Bobcats,2007-01-19,2007-01-22,3
Raymond Felton,Bobcats,2010-02-10,2010-02-16,6
Raymond Felton,Bobcats,2010-04-10,2010-04-12,2
Raymond Felton,Knicks,2013-01-01,2013-01-26,25
Raymond Felton,Knicks,2013-12-25,2014-01-07,13
Raymond Felton,Mavericks,2014-10-28,2014-11-14,17
Raymond Felton,Mavericks,2014-11-24,2014-12-28,34
Raymond Felton,Mavericks,2016-01-20,2016-01-22,2
Raymond Felton,Nuggets,2011-03-19,2011-03-23,4
Reggie Bullock,Clippers,2014-01-01,2014-01-06,5
Reggie Bullock,Clippers,2014-01-10,2014-01-15,5
Reggie Bullock,Clippers,2014-01-18,2014-01-22,4
Reggie Bullock,Clippers,2014-04-19,2014-05-01,12
Reggie Bullock,Clippers,2014-12-03,2014-12-13,10
Reggie Bullock,Pistons,2016-04-22,2016-11-07,199
Reggie Bullock,Pistons,2016-10-26,2017-01-13,79
Reggie Bullock,Pistons,2016-11-25,2017-02-08,75
Reggie Bullock,Pistons,2017-02-06,2017-04-05,58
Reggie Bullock,Suns,2015-01-19,2015-01-21,2
Reggie Bullock,Suns,2015-01-30,2015-02-02,3
Reggie Bullock,Suns,2015-02-08,2015-02-20,12
Reggie Evans,76ers,2008-02-22,2008-02-23,1
Reggie Evans,76ers,2009-01-24,2009-01-26,2
Reggie Evans,Kings,2014-12-18,2014-12-21,3
Reggie Evans,Kings,2015-01-30,2015-02-07,8
Reggie Evans,Kings,2015-02-20,2015-02-25,5
Reggie Evans,Nets,2012-12-04,2012-12-07,3
Reggie Evans,Nuggets,2006-12-08,2006-12-12,4
Reggie Evans,Raptors,2009-10-28,2010-02-10,105
Reggie Evans,Raptors,2010-12-01,2011-03-09,98
Reggie Evans,Raptors,2011-03-26,2011-03-30,4
Reggie Hearn,Pistons,2018-01-19,2018-02-05,17
Reggie Hearn,Pistons,2018-02-12,2018-03-07,23
Reggie Hearn,Pistons,2018-03-13,2018-04-06,24
Reggie Jackson (Shon),Pistons,2016-04-13,2016-04-17,4
Reggie Jackson (Shon),Pistons,2016-10-26,2016-12-02,37
Reggie Jackson (Shon),Pistons,2017-03-27,2018-03-20,358
Reggie Williams,Bobcats,2011-12-26,2012-01-31,36
Reggie Williams,Bobcats,2012-03-04,2012-03-07,3
Reggie Williams,Pelicans,2016-12-21,2016-12-23,2
Reggie Williams,Spurs,2015-02-08,2015-02-09,1
Reggie Williams,Spurs,2015-02-11,2015-02-27,16
Reggie Williams,Spurs,2015-02-25,2015-03-10,13
Reggie Williams,Spurs,2015-02-28,2015-03-17,17
Reggie Williams,Spurs,2015-03-12,2015-04-05,24
Reggie Williams,Thunder,2014-04-03,2014-04-04,1
Renaldo Balkman,Knicks,2007-11-14,2007-11-17,3
Renaldo Balkman,Knicks,2007-11-20,2007-11-24,4
Renaldo Balkman,Knicks,2011-02-23,2011-02-25,2
Renaldo Balkman,Nuggets,2009-11-11,2009-11-13,2
Renaldo Balkman,Nuggets,2009-11-29,2009-12-14,15
Renaldo Balkman,Nuggets,2009-12-05,2009-12-18,13
Renaldo Balkman,Nuggets,2010-02-09,2010-03-03,22
Renaldo Balkman,Nuggets,2010-04-17,2010-04-30,13
Renaldo Balkman,Nuggets,2010-11-28,2010-12-03,5
Renaldo Balkman,Nuggets,2010-12-25,2010-12-28,3
Renaldo Balkman,Nuggets,2011-01-05,2011-01-06,1
Renaldo Balkman,Nuggets,2011-01-11,2011-01-15,4
Renaldo Balkman,Nuggets,2011-01-16,2011-01-26,10
Renaldo Balkman,Nuggets,2011-01-28,2011-01-30,2
Renaldo Balkman,Nuggets,2011-02-02,2011-02-05,3
Renaldo Balkman,Nuggets,2011-02-07,2011-02-09,2
Richard Hamilton,Bulls,2012-01-16,2012-01-17,1
Richard Hamilton,Bulls,2012-02-04,2012-02-28,24
Richard Hamilton,Bulls,2012-02-16,2012-04-02,46
Richard Hamilton,Bulls,2012-03-14,2012-12-29,290
Richard Hamilton,Bulls,2012-12-04,2013-04-09,126
Richard Hamilton,Pistons,2006-11-10,2006-11-15,5
Richard Hamilton,Pistons,2007-03-25,2007-04-01,7
Richard Hamilton,Pistons,2007-04-18,2008-03-29,346
Richard Hamilton,Pistons,2008-03-26,2008-04-11,16
Richard Hamilton,Pistons,2008-04-01,2009-01-13,287
Richard Hamilton,Pistons,2008-12-27,2009-12-12,350
Richard Hamilton,Pistons,2009-10-30,2010-04-06,158
Richard Hamilton,Pistons,2010-03-31,2011-02-02,308
Richard Hamilton,Pistons,2010-04-09,2011-03-01,326
Richard Jefferson,Mavericks,2014-11-17,2014-11-19,2
Richard Jefferson,Nets,2007-01-22,2007-03-09,46
Richard Jefferson,Nuggets,2017-10-21,2017-10-23,2
Richard Jefferson,Nuggets,2017-11-17,2017-11-19,2
Richard Jefferson,Spurs,2010-01-18,2010-01-20,2
Richard Jefferson,Warriors,2012-03-16,2012-03-17,1
Richaun Holmes,76ers,2016-02-05,2016-02-08,3
Richaun Holmes,76ers,2016-03-18,2016-03-23,5
Richaun Holmes,76ers,2017-01-13,2017-01-21,8
Richaun Holmes,76ers,2017-10-18,2017-11-03,16
Ricky Davis,Clippers,2008-11-07,2008-11-09,2
Ricky Davis,Clippers,2008-11-26,2009-01-04,39
Ricky Davis,Clippers,2009-03-10,2009-11-02,237
Ricky Davis,Clippers,2009-10-31,2009-12-13,43
Ricky Davis,Clippers,2009-12-08,2009-12-25,17
Ricky Ledo,Mavericks,2014-04-20,2014-11-26,220
Ricky Ledo,Mavericks,2014-10-28,2014-12-13,46
Ricky Ledo,Mavericks,2014-11-28,2014-12-20,22
Ricky Ledo,Mavericks,2014-12-16,2015-02-02,48
Ricky Rubio,Jazz,2018-02-11,2018-02-23,12
Ricky Rubio,Timberwolves,2012-03-10,2012-12-15,280
Ricky Rubio,Timberwolves,2012-11-02,2015-02-02,822
Ricky Rubio,Timberwolves,2014-11-12,2015-11-17,370
Ricky Rubio,Timberwolves,2015-11-12,2015-12-01,19
Ricky Rubio,Timberwolves,2015-11-29,2016-11-12,349
Ricky Rubio,Timberwolves,2016-11-01,2017-01-24,84
Rob Kurz,Warriors,2008-11-13,2008-11-18,5
Robbie Hummel,Timberwolves,2014-01-10,2014-02-05,26
Robert Covington,76ers,2017-12-10,2017-12-15,5
Robert Covington,Rockets,2013-10-30,2014-01-18,80
Robert Covington,Rockets,2014-02-08,2014-02-10,2
Robert Covington,Rockets,2014-02-19,2014-04-11,51
Robert Covington,Rockets,2014-04-14,2014-04-16,2
Robert Hite,Heat,2006-11-17,2006-11-22,5
Robert Hite,Heat,2006-12-23,2006-12-29,6
Robert Hite,Heat,2007-01-12,2007-01-13,1
Robert Hite,Heat,2007-01-15,2007-01-19,4
Robert Horry,Spurs,2006-12-11,2006-12-13,2
Robert Horry,Spurs,2006-12-14,2006-12-16,2
Robert Horry,Spurs,2006-12-23,2006-12-26,3
Robert Horry,Spurs,2007-03-06,2007-03-08,2
Robert Horry,Spurs,2007-03-26,2007-03-30,4
Robert Horry,Spurs,2007-04-01,2007-04-11,10
Robert Horry,Spurs,2008-01-21,2008-01-23,2
Robert Horry,Spurs,2008-04-01,2008-04-22,21
Robert Sacre,Lakers,2015-11-01,2015-11-28,27
Robert Sacre,Lakers,2015-12-01,2015-12-02,1
Robert Sacre,Lakers,2016-01-03,2016-01-05,2
Robert Sacre,Lakers,2016-01-07,2016-01-08,1
Robert Sacre,Lakers,2016-01-12,2016-01-17,5
Robert Sacre,Lakers,2016-01-28,2016-01-29,1
Robert Sacre,Lakers,2016-02-24,2016-02-26,2
Robert Swift,Thunder,2008-11-28,2008-12-23,25
Robin Lopez,Blazers,2014-12-17,2015-02-03,48
Robin Lopez,Bulls,2018-02-22,2018-03-09,15
Robin Lopez,Bulls,2018-03-21,2018-03-23,2
Robin Lopez,Suns,2009-10-28,2009-11-27,30
Robin Lopez,Suns,2010-03-28,2010-05-17,50
Robin Lopez,Suns,2010-11-15,2010-12-15,30
Rodney Carney,76ers,2006-12-13,2006-12-15,2
Rodney Carney,76ers,2007-12-12,2007-12-21,9
Rodney Carney,76ers,2008-01-06,2010-02-16,772
Rodney Carney,Timberwolves,2008-12-03,2008-12-05,2
Rodney Carney,Warriors,2010-12-07,2010-12-18,11
Rodney Hood,Cavaliers,2018-03-11,2018-03-15,4
Rodney Hood,Cavaliers,2018-03-19,2018-03-23,4
Rodney Hood,Cavaliers,2018-04-09,2018-04-15,6
Rodney Hood,Jazz,2014-11-09,2014-11-29,20
Rodney Hood,Jazz,2015-01-07,2015-01-16,9
Rodney Hood,Jazz,2015-01-21,2015-02-20,30
Rodney Hood,Jazz,2015-03-25,2015-03-28,3
Rodney Hood,Jazz,2015-11-13,2015-11-15,2
Rodney Hood,Jazz,2016-11-14,2016-11-17,3
Rodney Hood,Jazz,2017-01-16,2017-01-21,5
Rodney Hood,Jazz,2017-01-20,2017-01-26,6
Rodney Hood,Jazz,2017-02-04,2017-02-24,20
Rodney Hood,Jazz,2017-03-01,2017-03-05,4
Rodney Hood,Jazz,2017-10-21,2017-10-25,4
Rodney Hood,Jazz,2017-12-01,2017-12-07,6
Rodney McGruder,Heat,2017-10-17,2018-02-27,133
Rodney Stuckey,Pacers,2015-03-23,2015-03-29,6
Rodney Stuckey,Pacers,2016-01-26,2016-02-26,31
Rodney Stuckey,Pacers,2016-10-29,2016-11-18,20
Rodney Stuckey,Pacers,2016-12-28,2017-02-01,35
Rodney Stuckey,Pacers,2017-02-03,2017-02-06,3
Rodney Stuckey,Pacers,2017-03-28,2017-03-29,1
Rodney Stuckey,Pistons,2007-10-29,2007-12-21,53
Rodney Stuckey,Pistons,2008-11-11,2008-11-14,3
Rodney Stuckey,Pistons,2010-03-07,2010-03-19,12
Rodney Stuckey,Pistons,2010-12-29,2011-01-03,5
Rodney Stuckey,Pistons,2011-02-02,2011-02-08,6
Rodney Stuckey,Pistons,2012-11-14,2012-11-16,2
Rodney Stuckey,Pistons,2012-12-28,2013-01-04,7
Rodney Stuckey,Pistons,2013-01-27,2013-01-29,2
Rodney Stuckey,Pistons,2013-10-30,2013-11-01,2
Rodney Stuckey,Pistons,2013-12-10,2013-12-11,1
Rodney Stuckey,Pistons,2013-12-18,2013-12-21,3
Rodrigue Beaubois,Mavericks,2010-10-27,2011-02-16,112
Rodrigue Beaubois,Mavericks,2011-04-16,2011-04-28,12
Rodrigue Beaubois,Mavericks,2011-05-02,2011-06-05,34
Rodrigue Beaubois,Mavericks,2011-06-07,2011-06-09,2
Rodrigue Beaubois,Mavericks,2012-04-15,2012-04-18,3
Rodrigue Beaubois,Mavericks,2012-11-03,2012-11-07,4
Rodrigue Beaubois,Mavericks,2012-12-01,2012-12-05,4
Rodrigue Beaubois,Mavericks,2012-12-06,2012-12-08,2
Rodrigue Beaubois,Mavericks,2012-12-27,2012-12-28,1
Rodrigue Beaubois,Mavericks,2013-01-20,2013-01-25,5
Roger Mason Jr.,Heat,2013-10-29,2013-10-30,1
Roger Mason Jr.,Heat,2013-11-01,2013-11-05,4
Roger Mason Jr.,Heat,2013-11-07,2013-11-09,2
Roger Mason Jr.,Heat,2013-11-23,2013-12-03,10
Roger Mason Jr.,Heat,2013-11-29,2013-12-27,28
Roger Mason Jr.,Knicks,2011-04-05,2011-04-08,3
Roger Mason Jr.,Spurs,2009-11-29,2009-12-03,4
Roger Mason Jr.,Wizards,2007-02-20,2007-02-22,2
Ron Artest,Kings,2006-11-24,2006-11-25,1
Ron Artest,Kings,2006-12-02,2006-12-07,5
Ron Artest,Kings,2006-12-22,2006-12-27,5
Ron Artest,Kings,2007-02-28,2007-03-02,2
Ron Artest,Kings,2008-03-07,2008-03-09,2
Ron Artest,Rockets,2008-12-12,2008-12-16,4
Ron Artest,Rockets,2008-12-26,2008-12-27,1
Ron Artest,Rockets,2009-01-13,2009-01-25,12
Ron Baker,Knicks,2016-10-29,2016-11-02,4
Ron Baker,Knicks,2016-11-09,2016-11-11,2
Ron Baker,Knicks,2016-11-12,2016-11-14,2
Ron Baker,Knicks,2016-12-30,2016-12-31,1
Ron Baker,Knicks,2017-10-27,2017-11-24,28
Ron Baker,Knicks,2017-11-27,2017-11-29,2
Ron Baker,Knicks,2017-12-06,2017-12-09,3
Ron Baker,Knicks,2018-01-02,2018-01-03,1
Ron Baker,Knicks,2018-01-14,2018-01-15,1
Ronald Dupree,Pistons,2007-11-04,2007-11-14,10
Ronald Murray,Bobcats,2009-10-28,2009-11-06,9
Ronald Murray,Bobcats,2009-12-22,2009-12-26,4
Rondae Hollis-Jefferson,Nets,2015-12-10,2016-03-22,103
Rondae Hollis-Jefferson,Nets,2016-03-29,2016-04-01,3
Rondae Hollis-Jefferson,Nets,2017-11-27,2017-12-02,5
Rondae Hollis-Jefferson,Nets,2018-01-27,2018-02-26,30
Ronnie Brewer,Grizzlies,2010-02-21,2010-03-16,23
Ronnie Brewer,Jazz,2007-03-02,2007-03-07,5
Ronnie Brewer,Jazz,2008-03-31,2008-04-08,8
Ronnie Brewer,Thunder,2013-02-22,2013-02-27,5
Ronnie Price,Blazers,2012-10-31,2012-11-03,3
Ronnie Price,Blazers,2013-02-02,2013-02-08,6
Ronnie Price,Jazz,2008-01-10,2008-01-17,7
Ronnie Price,Jazz,2009-03-28,2009-03-30,2
Ronnie Price,Jazz,2009-12-04,2009-12-07,3
Ronnie Price,Jazz,2011-02-25,2011-02-26,1
Ronnie Price,Jazz,2011-03-03,2011-03-20,17
Ronnie Price,Suns,2015-11-14,2015-11-18,4
Ronnie Price,Suns,2015-12-30,2016-01-02,3
Ronnie Price,Suns,2016-01-08,2016-02-19,42
Ronnie Price,Suns,2017-02-01,2017-02-03,2
Ronnie Price,Suns,2017-02-04,2017-02-06,2
Ronnie Price,Suns,2017-02-08,2017-02-10,2
Ronnie Price,Suns,2017-02-13,2017-03-28,43
Ronny Turiaf,Clippers,2013-03-17,2013-03-23,6
Ronny Turiaf,Heat,2012-04-13,2012-04-26,13
Ronny Turiaf,Knicks,2010-11-10,2010-11-16,6
Ronny Turiaf,Knicks,2010-11-28,2010-12-06,8
Ronny Turiaf,Knicks,2011-01-17,2011-01-19,2
Ronny Turiaf,Knicks,2011-02-06,2011-02-12,6
Ronny Turiaf,Knicks,2011-03-04,2011-03-09,5
Ronny Turiaf,Knicks,2011-03-26,2011-04-05,10
Ronny Turiaf,Lakers,2006-11-17,2007-11-20,368
Ronny Turiaf,Lakers,2007-11-16,2008-04-26,162
Ronny Turiaf,Nuggets,2012-03-15,2012-03-17,2
Ronny Turiaf,Timberwolves,2013-11-03,2014-01-06,64
Ronny Turiaf,Timberwolves,2014-03-03,2014-04-02,30
Ronny Turiaf,Timberwolves,2014-10-29,2014-11-12,14
Roy Devyn Marble,Magic,2014-11-14,2014-12-06,22
Roy Devyn Marble,Magic,2014-12-13,2014-12-21,8
Roy Devyn Marble,Magic,2014-12-23,2015-01-02,10
Roy Devyn Marble,Magic,2015-01-29,2015-02-27,29
Roy Devyn Marble,Magic,2015-03-04,2015-11-06,247
Roy Devyn Marble,Magic,2015-10-28,2015-12-28,61
Roy Devyn Marble,Magic,2015-12-01,2016-02-03,64
Roy Devyn Marble,Magic,2016-01-22,2016-02-07,16
Roy Hibbert,Bucks,2017-02-04,2017-02-11,7
Roy Hibbert,Hornets,2016-10-29,2016-11-11,13
Roy Hibbert,Lakers,2016-02-08,2016-02-10,2
Roy Hibbert,Nuggets,2017-02-24,2017-02-26,2
Roy Hibbert,Nuggets,2017-03-26,2017-03-28,2
Roy Hibbert,Pacers,2009-01-23,2009-01-27,4
Roy Hibbert,Pacers,2009-01-30,2009-01-31,1
Roy Hibbert,Pacers,2011-01-19,2011-01-22,3
Roy Hibbert,Pacers,2014-04-09,2014-04-11,2
Roy Hibbert,Pacers,2015-03-04,2015-03-06,2
Roy Hibbert,Pacers,2015-03-12,2015-03-14,2
Royal Ivey,76ers,2010-01-05,2010-01-09,4
Royal Ivey,76ers,2010-01-11,2010-01-25,14
Royal Ivey,76ers,2010-01-27,2010-02-03,7
Royal Ivey,Bucks,2010-02-19,2010-02-20,1
Royal Ivey,Thunder,2011-12-28,2012-01-03,6
Royal Ivey,Thunder,2012-01-06,2012-01-08,2
Royce White,Rockets,2012-11-03,2012-11-13,10
Ruben Patterson,Bucks,2006-12-22,2006-12-23,1
Rudy Fernandez,Blazers,2009-01-14,2009-01-15,1
Rudy Fernandez,Blazers,2009-03-31,2009-04-03,3
Rudy Fernandez,Nuggets,2012-01-17,2012-01-20,3
Rudy Fernandez,Nuggets,2012-03-02,2012-03-13,11
Rudy Gay,Grizzlies,2008-01-18,2008-01-19,1
Rudy Gay,Grizzlies,2011-02-08,2011-02-11,3
Rudy Gay,Kings,2014-01-24,2014-01-29,5
Rudy Gay,Kings,2014-02-07,2014-02-09,2
Rudy Gay,Kings,2014-11-25,2014-11-28,3
Rudy Gay,Kings,2015-01-16,2015-01-17,1
Rudy Gay,Kings,2015-02-08,2015-04-07,58
Rudy Gay,Kings,2015-04-03,2015-11-23,234
Rudy Gay,Kings,2015-11-21,2016-11-06,351
Rudy Gay,Kings,2016-11-05,2016-12-26,51
Rudy Gay,Kings,2016-12-14,2017-01-03,20
Rudy Gay,Spurs,2017-12-03,2017-12-04,1
Rudy Gay,Spurs,2017-12-30,2018-02-23,55
Rudy Gobert,Jazz,2014-01-07,2014-01-13,6
Rudy Gobert,Jazz,2015-11-12,2015-11-13,1
Rudy Gobert,Jazz,2015-12-16,2016-01-07,22
Rudy Gobert,Jazz,2017-04-18,2017-04-23,5
Rudy Gobert,Jazz,2017-11-13,2017-12-04,21
Rudy Gobert,Jazz,2017-12-20,2018-01-19,30
Russ Smith,Grizzlies,2015-01-14,2015-01-16,2
Russ Smith,Grizzlies,2015-01-19,2015-02-11,23
Russ Smith,Pelicans,2014-10-28,2014-11-03,6
Russ Smith,Pelicans,2014-11-12,2014-11-22,10
Russell Westbrook,Thunder,2013-04-27,2013-11-03,190
Russell Westbrook,Thunder,2013-10-30,2013-11-27,28
Russell Westbrook,Thunder,2013-11-24,2014-02-20,88
Russell Westbrook,Thunder,2013-12-27,2014-04-16,110
Russell Westbrook,Thunder,2014-04-14,2018-02-13,1401
Ryan Anderson,Magic,2010-12-06,2010-12-23,17
Ryan Anderson,Magic,2011-04-03,2012-01-29,301
Ryan Anderson,Magic,2012-01-27,2012-04-09,73
Ryan Anderson,Pelicans,2013-10-30,2013-11-16,17
Ryan Anderson,Pelicans,2014-01-04,2015-12-14,709
Ryan Anderson,Rockets,2017-03-26,2017-04-07,12
Ryan Anderson,Rockets,2017-11-22,2017-11-25,3
Ryan Anderson,Rockets,2018-03-25,2018-03-27,2
Ryan Anderson,Rockets,2018-04-05,2018-04-21,16
Ryan Arcidiacono,Bulls,2017-10-28,2018-01-20,84
Ryan Arcidiacono,Bulls,2018-02-22,2018-03-21,27
Ryan Bowen,Hornets,2007-11-24,2007-12-14,20
Ryan Bowen,Hornets,2007-12-19,2008-01-04,16
Ryan Bowen,Hornets,2008-11-12,2008-11-21,9
Ryan Bowen,Hornets,2008-11-24,2008-11-27,3
Ryan Bowen,Hornets,2008-11-28,2008-12-17,19
Ryan Bowen,Hornets,2008-12-28,2009-01-02,5
Ryan Bowen,Hornets,2009-01-06,2009-01-21,15
Ryan Bowen,Hornets,2009-04-10,2009-04-29,19
Ryan Bowen,Thunder,2009-10-28,2009-11-22,25
Ryan Gomes,Thunder,2013-11-03,2013-11-10,7
Ryan Gomes,Thunder,2013-11-18,2013-11-24,6
Ryan Gomes,Thunder,2013-11-27,2013-12-03,6
Ryan Gomes,Thunder,2013-12-15,2013-12-27,12
Ryan Gomes,Timberwolves,2009-12-14,2009-12-26,12
Ryan Hollins,Timberwolves,2010-01-08,2010-01-18,10
Ryan Kelly,Hawks,2017-02-24,2017-02-27,3
Ryan Kelly,Hawks,2017-03-13,2017-03-16,3
Ryan Kelly,Hawks,2017-04-09,2017-04-12,3
Ryan Kelly,Lakers,2013-10-30,2013-11-05,6
Ryan Kelly,Lakers,2013-11-07,2013-11-08,1
Ryan Reid,Thunder,2011-12-25,2012-01-16,22
Ryan Reid,Thunder,2012-01-30,2012-02-06,7
Salah Mejri,Mavericks,2015-11-05,2015-11-10,5
Salah Mejri,Mavericks,2015-11-22,2015-12-07,15
Salah Mejri,Mavericks,2015-12-09,2015-12-23,14
Salah Mejri,Mavericks,2015-12-26,2016-01-06,11
Salah Mejri,Mavericks,2016-01-08,2016-01-13,5
Salah Mejri,Mavericks,2016-01-17,2016-01-20,3
Salah Mejri,Mavericks,2016-02-01,2016-02-05,4
Salah Mejri,Mavericks,2016-03-03,2016-03-06,3
Salah Mejri,Mavericks,2017-03-29,2017-03-31,2
Salah Mejri,Mavericks,2018-03-11,2018-03-22,11
Salim Stoudamire,Hawks,2007-01-20,2007-01-23,3
Sam Cassell,Celtics,2008-04-08,2008-04-11,3
Sam Cassell,Celtics,2008-10-28,2008-12-03,36
Sam Cassell,Celtics,2008-12-07,2008-12-15,8
Sam Cassell,Celtics,2008-12-17,2008-12-21,4
Sam Cassell,Clippers,2006-12-17,2006-12-20,3
Sam Cassell,Clippers,2006-12-26,2007-01-06,11
Sam Cassell,Clippers,2007-03-01,2007-03-09,8
Sam Cassell,Clippers,2007-03-13,2007-03-16,3
Sam Cassell,Clippers,2007-03-19,2007-03-21,2
Sam Cassell,Clippers,2007-03-23,2007-03-30,7
Sam Cassell,Clippers,2007-04-04,2007-04-12,8
Sam Cassell,Clippers,2007-11-30,2007-12-22,22
Sam Dekker,Rockets,2015-11-13,2015-11-14,1
Sam Dekker,Rockets,2015-11-16,2016-02-04,80
Sam Dekker,Rockets,2016-02-19,2016-03-05,15
Sam Dekker,Rockets,2016-04-16,2017-05-01,380
Sam Young,Grizzlies,2010-02-01,2010-02-05,4
Samardo Samuels,Cavaliers,2010-10-27,2010-10-29,2
Samardo Samuels,Cavaliers,2010-10-30,2010-11-13,14
Samardo Samuels,Cavaliers,2010-11-16,2010-12-04,18
Samardo Samuels,Cavaliers,2010-12-05,2010-12-17,12
Samardo Samuels,Cavaliers,2010-12-22,2010-12-26,4
Samardo Samuels,Cavaliers,2010-12-28,2011-01-01,4
Samardo Samuels,Cavaliers,2011-04-09,2013-01-04,636
Samuel Dalembert,Bucks,2013-02-26,2013-02-27,1
Samuel Dalembert,Kings,2010-10-27,2010-10-29,2
Sasha Kaun,Cavaliers,2015-12-23,2015-12-26,3
Sasha Kaun,Cavaliers,2015-12-28,2015-12-29,1
Sasha Kaun,Cavaliers,2016-01-02,2016-01-12,10
Sasha Kaun,Cavaliers,2016-01-18,2016-02-03,16
Sasha Kaun,Cavaliers,2016-03-31,2016-04-03,3
Sasha Kaun,Cavaliers,2016-04-05,2016-04-06,1
Sasha Vujacic,Lakers,2007-11-13,2007-11-16,3
Sasha Vujacic,Lakers,2010-02-23,2010-03-09,14
Sasha Vujacic,Lakers,2010-04-18,2010-05-17,29
Sasha Vujacic,Nets,2010-12-16,2010-12-17,1
Scot Pollard,Cavaliers,2006-11-24,2006-12-02,8
Scot Pollard,Cavaliers,2006-12-15,2006-12-21,6
Scot Pollard,Cavaliers,2006-12-27,2007-01-02,6
Scot Pollard,Cavaliers,2007-01-05,2007-01-17,12
Scot Pollard,Celtics,2007-10-29,2008-02-10,104
Scott Machado,Rockets,2012-10-31,2012-11-03,3
Scott Machado,Rockets,2012-11-07,2012-11-27,20
Scott Machado,Warriors,2013-04-20,2013-04-28,8
Scott Padgett,Grizzlies,2007-02-13,2007-02-28,15
Scott Padgett,Grizzlies,2007-03-24,2007-03-26,2
Sean Kilpatrick,Nets,2017-03-16,2017-03-28,12
Sean Kilpatrick,Nets,2017-04-06,2017-10-27,204
Sean Marks,Hornets,2008-10-29,2008-11-24,26
Sean Marks,Hornets,2009-03-11,2009-03-16,5
Sean Marks,Hornets,2009-10-28,2009-11-13,16
Sean Marks,Hornets,2009-11-21,2009-11-22,1
Sean Marks,Hornets,2009-12-04,2010-01-22,49
Sean Marks,Suns,2007-03-29,2007-05-16,48
Sean Marks,Suns,2007-11-01,2007-11-04,3
Sean May,Bobcats,2006-12-20,2006-12-30,10
Sean May,Bobcats,2007-01-17,2007-01-24,7
Sean May,Bobcats,2007-01-27,2007-03-09,41
Sean May,Bobcats,2007-03-16,2008-11-11,606
Sean May,Bobcats,2007-10-29,2009-01-19,448
Sean May,Bobcats,2008-11-01,2009-01-28,88
Sean May,Bobcats,2008-12-13,2009-02-09,58
Sean May,Bobcats,2009-01-21,2009-03-10,48
Sean May,Kings,2010-01-15,2010-01-26,11
Sean May,Kings,2010-02-17,2010-02-20,3
Sean Singletary,Bobcats,2008-12-11,2008-12-16,5
Sean Singletary,Bobcats,2008-12-19,2008-12-20,1
Sean Williams,Celtics,2012-05-04,2012-05-21,17
Sean Williams,Mavericks,2011-12-25,2011-12-26,1
Sean Williams,Mavericks,2012-01-04,2012-03-05,61
Sean Williams,Mavericks,2012-03-13,2012-03-17,4
Sean Williams,Nets,2008-12-19,2009-02-03,46
Sean Williams,Nets,2010-01-02,2010-01-06,4
Sebastian Telfair,Cavaliers,2010-02-21,2010-04-08,46
Sebastian Telfair,Clippers,2010-01-10,2010-01-12,2
Sebastian Telfair,Timberwolves,2008-03-08,2009-03-06,363
Sebastian Telfair,Timberwolves,2009-03-01,2010-12-26,665
Sebastian Telfair,Timberwolves,2010-12-22,2011-01-09,18
Sebastian Telfair,Timberwolves,2011-01-07,2011-01-26,19
Sebastian Telfair,Timberwolves,2011-01-13,2011-03-09,55
Sebastian Telfair,Timberwolves,2011-03-07,2011-03-24,17
Semaj Christon,Thunder,2016-11-20,2016-11-22,2
Semaj Christon,Thunder,2017-01-11,2017-01-29,18
Semi Ojeleye,Celtics,2017-12-25,2018-01-03,9
Semih Erden,Cavaliers,2011-02-25,2011-03-04,7
Semih Erden,Cavaliers,2011-03-08,2011-04-08,31
Semih Erden,Cavaliers,2011-12-26,2012-01-08,13
Semih Erden,Cavaliers,2012-04-14,2012-04-15,1
Serge Ibaka,Raptors,2017-02-15,2017-11-19,277
Serge Ibaka,Raptors,2017-04-12,2017-12-20,252
Serge Ibaka,Raptors,2017-11-17,2018-04-11,145
Serge Ibaka,Thunder,2010-02-24,2010-02-26,2
Serge Ibaka,Thunder,2013-01-13,2013-01-16,3
Serge Ibaka,Thunder,2014-05-19,2014-05-25,6
Serge Ibaka,Thunder,2015-03-13,2016-03-19,372
Serge Ibaka,Thunder,2016-03-18,2016-03-31,13
Sergey Karasev,Cavaliers,2013-10-30,2013-11-01,2
