date,rot,vh,team,1st,2nd,3rd,4th,final,open,close,ml,2h,season
303,510,H,SanAntonio,27,24,31,30,112,6.5,6.5,-260,7.0,2021-22
303,511,V,GoldenState,27,27,37,22,113,2.5,221.0,105,3.5,2021-22
303,512,H,Dallas,38,30,31,23,122,219.0,1.5,-125,107.5,2021-22
303,513,V,LALakers,31,32,18,30,111,218.5,220.5,110,107.5,2021-22
303,514,H,LAClippers,36,30,40,26,132,2.5,2.0,-130,0.5,2021-22
304,515,V,Cleveland,43,28,28,20,119,219.5,216.0,270,106.0,2021-22
304,516,H,Philadelphia,30,33,34,28,125,5.0,7.5,-330,9.0,2021-22
304,517,V,Indiana,32,30,26,18,106,3.5,2.5,-140,2.0,2021-22
304,518,H,Detroit,39,26,24,22,111,230.5,230.5,120,111.5,2021-22
304,519,V,Atlanta,33,35,25,24,117,3.0,6.0,-230,0.5,2021-22
304,520,H,Washington,25,34,25,30,114,221.5,224.5,195,109.5,2021-22
304,521,V,Milwaukee,25,32,24,37,118,3.5,5.0,-200,2.5,2021-22
304,522,H,Chicago,25,28,35,24,112,238.0,240.5,175,122.0,2021-22
304,523,V,Orlando,27,21,24,31,103,230.5,219.5,260,112.0,2021-22
304,524,H,Toronto,23,16,21,37,97,8.0,8.0,-310,7.5,2021-22
304,525,V,Utah,17,21,25,27,90,4.0,4.5,-190,8.5,2021-22
304,526,H,NewOrleans,35,30,30,29,124,226.5,223.0,170,112.5,2021-22
304,527,V,Minnesota,32,45,31,30,138,8.0,10.0,-420,0.5,2021-22
304,528,H,OklahomaCity,34,26,27,14,101,230.5,230.5,350,112.5,2021-22
304,529,V,Houston,26,20,24,31,101,232.5,233.5,375,112.0,2021-22
304,530,H,Denver,25,26,36,29,116,13.5,8.5,-450,3.5,2021-22
304,531,V,NewYork,24,31,38,21,114,224.5,221.5,210,107.5,2021-22
304,532,H,Phoenix,26,32,23,34,115,6.5,6.5,-250,3.0,2021-22
305,533,V,Sacramento,36,29,27,21,113,221.5,220.5,165,107.0,2021-22
305,534,H,Dallas,26,25,34,29,114,7.5,4.5,-185,6.0,2021-22
305,535,V,SanAntonio,30,30,37,20,117,241.5,237.0,150,115.5,2021-22
305,536,H,Charlotte,31,31,37,24,123,3.5,4.0,-170,2.0,2021-22
305,537,V,Orlando,29,16,29,22,96,231.5,229.0,900,116.5,2021-22
305,538,H,Memphis,31,37,29,27,124,15.5,16.0,-1600,3.0,2021-22
305,539,V,Philadelphia,14,26,28,14,82,220.5,214.0,175,1.5,2021-22
305,540,H,Miami,22,32,19,26,99,1.0,5.5,-200,103.5,2021-22
305,541,V,Portland,34,30,37,20,121,232.5,235.0,700,113.5,2021-22
305,542,H,Minnesota,32,31,46,26,135,13.0,14.0,-1100,9.0,2021-22
305,543,V,GoldenState,25,42,27,22,116,5.5,5.5,-220,2.0,2021-22
305,544,H,LALakers,32,30,27,35,124,224.5,229.0,190,111.5,2021-22
306,545,V,Brooklyn,34,26,30,30,120,224.5,226.0,190,110.5,2021-22
306,546,H,Boston,29,29,31,37,126,4.5,6.0,-220,4.5,2021-22
306,547,V,Phoenix,33,30,27,32,122,231.5,231.5,375,117.5,2021-22
306,548,H,Milwaukee,30,30,31,41,132,7.5,9.0,-450,8.0,2021-22
306,549,V,Indiana,26,35,26,36,123,227.5,226.5,115,110.5,2021-22
306,550,H,Washington,30,27,39,37,133,3.0,2.0,-135,1.5,2021-22
306,551,V,Utah,33,28,30,25,116,13.5,14.0,-1200,3.0,2021-22
306,552,H,OklahomaCity,24,21,31,27,103,223.5,221.0,750,113.0,2021-22
306,553,V,Memphis,34,28,30,20,112,11.0,10.5,-600,3.5,2021-22
306,554,H,Houston,27,25,40,31,123,237.5,238.0,450,121.0,2021-22
306,555,V,Toronto,29,17,16,34,96,210.5,210.5,175,2.0,2021-22
306,556,H,Cleveland,30,29,14,31,104,4.0,4.5,-200,102.5,2021-22
306,557,V,NewOrleans,19,38,37,30,130,228.0,229.0,165,117.5,2021-22
306,558,H,Denver,35,27,22,40,138,3.5,4.5,-185,1.5,2021-22
306,559,V,NewYork,25,34,21,36,116,217.0,221.0,195,108.5,2021-22
306,560,H,LAClippers,22,18,28,25,93,4.0,5.5,-230,9.0,2021-22
307,561,V,Chicago,32,21,24,29,106,229.5,233.5,270,119.5,2021-22
307,562,H,Philadelphia,37,22,29,33,121,5.5,7.5,-330,3.0,2021-22
307,563,V,Atlanta,30,26,20,25,110,7.5,7.5,-300,6.5,2021-22
307,564,H,Detroit,29,30,19,23,113,225.5,229.5,250,111.0,2021-22
307,565,V,Houston,32,26,20,28,106,226.0,224.5,1100,108.5,2021-22
307,566,H,Miami,25,37,28,33,123,15.5,16.5,-2500,9.0,2021-22
307,567,V,Portland,15,19,26,21,81,235.0,229.0,750,111.5,2021-22
307,568,H,Minnesota,31,30,29,34,124,15.0,13.5,-1200,1.0,2021-22
307,569,V,LALakers,22,34,36,18,110,233.5,233.0,220,113.0,2021-22
307,570,H,SanAntonio,31,31,33,22,117,3.5,6.5,-260,2.0,2021-22
307,571,V,Utah,24,25,19,35,103,217.0,1.0,-115,3.5,2021-22
307,572,H,Dallas,30,30,25,26,111,1.5,216.0,-105,110.0,2021-22
307,573,V,GoldenState,31,38,32,23,124,223.5,221.0,290,108.0,2021-22
307,574,H,Denver,40,31,33,27,131,9.5,8.0,-350,5.0,2021-22
307,575,V,NewYork,17,31,44,39,131,228.5,231.5,150,2.5,2021-22
307,576,H,Sacramento,33,30,24,28,115,2.5,4.0,-170,114.0,2021-22
308,577,V,Brooklyn,34,35,31,32,132,2.5,4.0,-170,116.0,2021-22
308,578,H,Charlotte,20,23,41,37,121,239.5,239.5,150,4.0,2021-22
308,579,V,Phoenix,28,25,26,23,102,8.0,6.0,-245,0.5,2021-22
308,580,H,Orlando,22,21,28,28,99,224.5,221.5,205,113.5,2021-22
308,581,V,Cleveland,32,31,27,37,127,3.5,2.5,-145,2.0,2021-22
308,582,H,Indiana,24,39,35,26,124,221.5,221.5,125,108.0,2021-22
308,583,V,NewOrleans,34,24,26,27,111,231.0,230.0,270,1.0,2021-22
308,584,H,Memphis,44,33,35,20,132,6.0,8.0,-330,118.0,2021-22
308,585,V,Milwaukee,39,37,29,37,142,14.0,13.5,-1100,4.5,2021-22
308,586,H,OklahomaCity,34,31,28,22,115,230.5,232.0,700,118.5,2021-22
308,587,V,LAClippers,21,15,25,36,97,219.0,225.0,200,2.0,2021-22
308,588,H,GoldenState,21,33,32,26,112,7.0,6.0,-240,114.5,2021-22
309,501,V,Chicago,25,28,31,30,114,6.5,6.5,-255,5.5,2021-22
309,502,H,Detroit,26,30,35,17,108,226.0,229.0,215,117.5,2021-22
309,503,V,Boston,29,23,35,28,115,2.0,7.0,-260,3.0,2021-22
309,504,H,Charlotte,22,26,30,23,101,227.0,224.5,220,114.5,2021-22
309,505,V,Phoenix,29,28,34,20,111,215.5,219.5,160,112.5,2021-22
309,506,H,Miami,27,28,19,16,90,9.0,4.0,-180,4.0,2021-22
309,507,V,Atlanta,26,28,32,29,115,236.5,241.0,165,1.0,2021-22
309,508,H,Milwaukee,37,31,25,31,124,5.5,4.5,-185,117.5,2021-22
309,509,V,LALakers,38,25,35,22,130,5.0,7.5,-310,7.0,2021-22
309,510,H,Houston,32,36,29,23,139,235.0,236.5,260,115.5,2021-22
309,511,V,Orlando,30,26,25,27,108,223.0,221.5,300,113.5,2021-22
309,512,H,NewOrleans,17,24,32,29,102,8.5,8.5,-360,9.0,2021-22
309,513,V,OklahomaCity,21,26,32,23,102,230.0,235.5,800,114.5,2021-22
309,514,H,Minnesota,32,42,27,31,132,14.5,15.5,-1400,2.5,2021-22
309,515,V,Toronto,34,24,33,28,119,1.5,1.0,-120,1.0,2021-22
309,516,H,SanAntonio,29,32,23,20,104,227.5,228.5,100,111.0,2021-22
309,517,V,NewYork,31,30,22,24,107,215.0,217.0,330,104.0,2021-22
309,518,H,Dallas,17,17,31,12,77,7.5,8.5,-400,11.0,2021-22
309,519,V,Portland,15,20,14,36,85,217.0,223.5,1400,107.5,2021-22
309,520,H,Utah,33,30,33,27,123,16.5,19.5,-4000,5.0,2021-22
309,521,V,Denver,32,31,17,26,106,4.5,6.5,-260,116.0,2021-22
309,522,H,Sacramento,29,22,26,23,100,237.0,239.5,220,,2021-22
309,523,V,Washington,29,26,30,24,109,219.5,217.5,140,106.5,2021-22
309,524,H,LAClippers,28,29,26,32,115,5.0,3.5,-160,1.5,2021-22
310,525,V,Brooklyn,40,32,30,27,129,230.0,236.5,160,114.0,2021-22
310,526,H,Philadelphia,23,28,19,30,100,4.5,3.5,-180,7.5,2021-22
310,527,V,GoldenState,30,21,37,25,113,3.0,1.5,-125,4.0,2021-22
310,528,H,Denver,29,31,24,18,102,222.5,230.0,105,112.0,2021-22
311,529,V,Minnesota,36,29,28,17,110,8.0,8.5,-360,3.5,2021-22
311,530,H,Orlando,24,36,37,21,118,233.5,232.5,300,113.5,2021-22
311,531,V,Detroit,34,28,28,13,103,215.0,215.5,700,106.0,2021-22
311,532,H,Boston,32,29,31,22,114,14.0,14.5,-1100,8.5,2021-22
311,533,V,LAClippers,24,35,26,21,106,227.5,225.5,240,116.0,2021-22
311,534,H,Atlanta,33,27,30,22,112,6.0,7.5,-280,5.0,2021-22
311,535,V,Dallas,31,36,29,17,113,11.0,11.0,-600,109.5,2021-22
311,536,H,Houston,23,21,28,28,100,225.5,227.0,450,0.5,2021-22
311,537,V,NewYork,30,26,40,18,114,230.0,229.0,340,111.0,2021-22
311,538,H,Memphis,34,27,26,31,118,9.5,9.0,-410,4.0,2021-22
311,539,V,Cleveland,18,39,15,33,105,209.0,210.0,280,102.0,2021-22
311,540,H,Miami,28,30,27,32,117,5.5,8.0,-340,5.5,2021-22
311,541,V,Charlotte,25,36,42,39,142,231.0,3.5,-150,0.5,2021-22
311,542,H,NewOrleans,24,31,27,38,120,3.5,225.5,130,110.5,2021-22
311,543,V,Utah,33,26,15,28,102,7.0,5.5,-220,1.0,2021-22
311,544,H,SanAntonio,30,20,14,40,104,230.0,228.5,190,116.5,2021-22
311,545,V,Toronto,30,26,40,21,117,223.0,221.5,180,110.0,2021-22
311,546,H,Phoenix,24,28,30,30,112,5.5,5.0,-210,4.5,2021-22
311,547,V,Washington,26,33,23,27,109,226.5,229.5,165,111.5,2021-22
311,548,H,LALakers,26,26,37,33,122,5.0,4.5,-185,4.5,2021-22
312,549,V,Indiana,34,37,26,22,119,235.0,239.5,110,116.5,2021-22
312,550,H,SanAntonio,26,38,18,26,108,5.5,1.5,-130,2.0,2021-22
312,551,V,Minnesota,30,25,34,24,113,225.5,230.5,145,1.5,2021-22
312,552,H,Miami,25,42,19,18,104,5.5,4.0,-165,112.5,2021-22
312,553,V,Cleveland,22,20,24,25,91,221.0,217.0,170,0.5,2021-22
312,554,H,Chicago,24,29,24,24,101,2.5,5.0,-190,105.5,2021-22
312,555,V,Milwaukee,28,30,26,25,109,230.5,2.0,-130,4.0,2021-22
312,556,H,GoldenState,28,39,36,19,122,,238.0,110,119.5,2021-22
312,557,V,Sacramento,42,25,21,37,125,232.0,229.5,330,112.0,2021-22
312,558,H,Utah,37,34,29,34,134,10.0,8.5,-400,3.5,2021-22
312,559,V,Toronto,28,37,28,34,127,225.5,221.0,235,108.0,2021-22
312,560,H,Denver,25,38,36,16,115,5.0,7.0,-275,5.5,2021-22
312,561,V,Washington,26,28,37,27,118,7.0,7.0,-270,8.5,2021-22
312,562,H,Portland,38,34,31,24,127,219.0,220.5,230,106.5,2021-22
313,563,V,NewYork,30,30,23,24,107,224.5,225.0,200,109.5,2021-22
313,564,H,Brooklyn,35,27,26,22,110,5.5,5.5,-240,3.0,2021-22
313,565,V,LAClippers,16,23,31,36,106,5.5,4.0,-175,6.0,2021-22
313,566,H,Detroit,24,29,19,30,102,217.5,217.5,155,111.0,2021-22
313,567,V,Dallas,18,20,38,19,95,217.0,213.0,240,103.0,2021-22
313,568,H,Boston,20,27,26,19,92,5.0,7.0,-280,0.5,2021-22
313,569,V,Philadelphia,24,23,27,30,116,13.0,11.0,-700,10.0,2021-22
313,570,H,Orlando,29,30,21,24,114,223.0,221.5,500,107.5,2021-22
313,571,V,Memphis,38,23,34,30,125,12.5,15.0,-1400,7.0,2021-22
313,572,H,OklahomaCity,26,28,25,39,118,229.5,229.0,800,116.5,2021-22
313,573,V,Indiana,28,31,33,36,128,236.0,237.5,550,114.5,2021-22
313,574,H,Atlanta,37,40,28,26,131,10.0,12.5,-800,1.5,2021-22
313,575,V,Houston,32,23,17,33,105,228.0,231.5,210,0.5,2021-22
313,576,H,NewOrleans,29,39,30,32,130,6.0,7.0,-250,113.5,2021-22
313,577,V,LALakers,22,34,34,21,111,228.0,232.5,270,2.5,2021-22
313,578,H,Phoenix,48,31,40,21,140,9.5,7.5,-330,113.5,2021-22
314,501,V,LAClippers,27,30,24,25,111,211.5,214.0,240,110.5,2021-22
314,502,H,Cleveland,33,23,31,19,120,5.5,7.5,-280,5.0,2021-22
314,503,V,Portland,34,33,17,29,113,233.5,231.0,700,111.5,2021-22
314,504,H,Atlanta,29,29,31,33,122,12.0,14.0,-1100,11.0,2021-22
314,505,V,Denver,22,31,28,33,114,221.5,224.0,145,109.0,2021-22
314,506,H,Philadelphia,37,21,30,22,110,5.0,4.0,-165,0.5,2021-22
314,507,V,Charlotte,29,36,37,32,134,7.0,11.5,-600,7.0,2021-22
314,508,H,OklahomaCity,41,23,27,25,116,231.0,230.0,450,111.0,2021-22
314,509,V,Minnesota,40,35,46,28,149,5.0,3.5,-165,1.5,2021-22
314,510,H,SanAntonio,32,41,33,33,139,237.5,241.5,145,118.0,2021-22
314,511,V,Washington,30,27,27,28,112,226.0,227.0,550,110.5,2021-22
314,512,H,GoldenState,33,40,28,25,126,12.0,11.5,-800,1.5,2021-22
314,513,V,Chicago,17,26,34,26,103,4.5,4.5,-180,8.0,2021-22
314,514,H,Sacramento,27,36,25,24,112,235.5,236.5,160,119.0,2021-22
314,515,V,Milwaukee,37,31,21,28,117,2.0,232.0,115,117.5,2021-22
314,516,H,Utah,39,20,34,18,111,236.0,2.0,-135,3.5,2021-22
314,517,V,Toronto,33,25,33,23,114,5.5,4.5,-185,109.0,2021-22
314,518,H,LALakers,12,28,31,32,103,224.5,226.5,165,3.0,2021-22
315,519,V,Brooklyn,48,38,30,34,150,9.5,10.0,-500,112.5,2021-22
315,520,H,Orlando,30,26,33,19,108,231.0,232.0,400,2.0,2021-22
315,521,V,Memphis,32,42,30,31,135,7.0,6.5,-265,120.0,2021-22
315,522,H,Indiana,25,24,21,32,102,233.0,236.0,225,3.0,2021-22
315,523,V,Detroit,22,29,22,25,98,216.5,213.5,700,104.5,2021-22
315,524,H,Miami,29,28,11,37,105,13.5,14.0,-1100,6.5,2021-22
315,525,V,Phoenix,33,34,31,33,131,5.5,4.5,-180,117.5,2021-22
315,526,H,NewOrleans,29,30,26,30,115,225.0,231.5,160,0.5,2021-22
316,527,V,Atlanta,33,34,18,21,106,237.5,240.5,-110,117.0,2021-22
316,528,H,Charlotte,29,33,23,31,116,1.5,1.0,-110,1.0,2021-22
316,529,V,Denver,34,39,31,23,127,5.5,6.0,-280,111.5,2021-22
316,530,H,Washington,28,24,29,28,109,228.5,230.0,240,3.0,2021-22
316,531,V,Philadelphia,30,42,13,33,118,3.5,4.0,-170,107.5,2021-22
316,532,H,Cleveland,23,36,31,24,114,218.0,220.0,150,1.5,2021-22
316,533,V,Portland,29,26,19,24,98,224.5,222.5,575,108.5,2021-22
316,534,H,NewYork,37,29,28,34,128,10.0,13.0,-850,4.0,2021-22
316,535,V,Dallas,23,35,21,34,113,1.5,3.0,-155,1.5,2021-22
316,536,H,Brooklyn,30,31,30,20,111,220.5,222.5,135,108.0,2021-22
316,537,V,Phoenix,35,24,36,34,129,11.0,10.0,-550,6.5,2021-22
316,538,H,Houston,31,27,24,30,112,235.5,236.5,425,120.0,2021-22
316,539,V,LALakers,17,29,31,27,104,237.0,242.0,350,1.5,2021-22
316,540,H,Minnesota,31,36,19,38,124,8.5,8.5,-420,117.0,2021-22
316,541,V,OklahomaCity,29,27,35,29,120,235.0,233.5,525,113.5,2021-22
316,542,H,SanAntonio,37,31,30,24,122,11.5,11.5,-750,2.5,2021-22
316,543,V,Chicago,27,22,32,29,110,225.5,224.5,230,115.0,2021-22
316,544,H,Utah,27,27,35,36,125,6.5,7.0,-270,2.5,2021-22
316,545,V,Milwaukee,28,40,33,34,135,8.5,8.5,-400,3.0,2021-22
316,546,H,Sacramento,31,30,31,34,126,240.0,241.5,330,123.0,2021-22
316,547,V,Boston,23,25,31,31,110,221.5,220.0,105,112.0,2021-22
316,548,H,GoldenState,17,15,37,19,88,4.0,2.0,-125,5.0,2021-22
316,549,V,Toronto,28,26,24,25,103,2.0,2.0,-140,104.0,2021-22
316,550,H,LAClippers,26,18,30,26,100,218.0,214.5,120,2.0,2021-22
317,551,V,Detroit,37,36,33,28,134,219.0,219.5,125,106.5,2021-22
317,552,H,Orlando,39,23,32,26,120,3.5,3.0,-145,5.0,2021-22
318,553,V,Dallas,27,26,23,25,101,221.5,216.5,165,105.5,2021-22
318,554,H,Philadelphia,26,32,26,27,111,4.0,4.5,-185,1.0,2021-22
318,555,V,Denver,29,34,24,20,116,220.5,2.5,-145,109.5,2021-22
318,556,H,Cleveland,31,21,26,29,119,1.0,226.0,125,2.0,2021-22
318,557,V,Portland,33,42,26,22,123,225.5,228.0,750,111.0,2021-22
318,558,H,Brooklyn,34,28,39,27,128,11.5,14.5,-1200,14.0,2021-22
318,559,V,LALakers,33,26,29,28,128,224.5,226.0,310,109.0,2021-22
318,560,H,Toronto,30,25,34,27,123,7.5,8.0,-370,7.0,2021-22
318,561,V,Memphis,27,21,24,33,105,2.5,6.0,-250,8.5,2021-22
318,562,H,Atlanta,34,33,24,29,120,236.0,232.5,210,117.5,2021-22
318,563,V,Washington,28,19,19,31,97,224.0,225.5,210,108.5,2021-22
318,564,H,NewYork,22,32,21,25,100,5.5,6.0,-250,1.5,2021-22
318,565,V,Indiana,28,33,22,38,121,3.0,4.0,-165,1.5,2021-22
318,566,H,Houston,32,24,39,23,118,239.5,243.5,145,117.5,2021-22
318,567,V,OklahomaCity,26,28,25,29,108,220.0,218.5,900,106.5,2021-22
318,568,H,Miami,27,42,34,17,120,15.5,14.5,-1600,3.5,2021-22
318,569,V,NewOrleans,35,29,31,29,124,235.0,237.0,110,120.0,2021-22
318,570,H,SanAntonio,10,23,24,34,91,3.5,2.0,-130,7.0,2021-22
318,571,V,LAClippers,20,14,24,34,92,220.0,213.0,190,5.0,2021-22
318,572,H,Utah,30,41,24,26,121,9.5,5.5,-220,109.5,2021-22
318,573,V,Boston,32,35,25,34,126,8.0,10.5,-550,1.0,2021-22
318,574,H,Sacramento,26,22,31,18,97,226.5,221.0,425,112.0,2021-22
318,575,V,Chicago,27,21,24,30,102,231.0,232.0,170,1.5,2021-22
318,576,H,Phoenix,30,31,34,34,129,7.0,5.0,-190,118.0,2021-22
319,577,V,Milwaukee,28,28,26,37,119,1.0,242.5,135,2.0,2021-22
319,578,H,Minnesota,34,34,38,32,138,242.0,3.0,-155,124.0,2021-22
319,579,V,Dallas,24,28,28,28,108,1.0,224.0,115,2.0,2021-22
319,580,H,Charlotte,35,26,41,27,129,225.5,2.5,-135,108.5,2021-22
319,581,V,Detroit,27,33,21,28,109,215.0,218.0,195,106.5,2021-22
319,582,H,Cleveland,28,27,27,31,113,10.0,6.0,-235,6.5,2021-22
319,583,V,LALakers,36,31,32,20,119,231.0,1.0,-120,112.0,2021-22
319,584,H,Washington,26,32,35,34,127,2.0,230.0,100,1.5,2021-22
320,501,V,Memphis,30,26,28,38,122,10.0,12.5,-800,4.0,2021-22
320,502,H,Houston,21,23,27,27,98,232.5,237.0,550,120.5,2021-22
320,503,V,Portland,22,26,34,16,98,232.5,237.0,290,1.5,2021-22
320,504,H,Indiana,35,34,25,35,129,7.5,8.0,-350,114.5,2021-22
320,505,V,Phoenix,22,27,34,27,127,10.0,8.0,-350,7.5,2021-22
320,506,H,Sacramento,26,33,28,23,124,231.5,230.5,290,117.0,2021-22
320,507,V,NewOrleans,35,25,31,26,117,232.5,235.0,175,119.5,2021-22
320,508,H,Atlanta,18,32,26,36,112,3.5,5.0,-200,6.0,2021-22
320,509,V,OklahomaCity,25,18,21,21,85,227.0,221.0,290,107.5,2021-22
320,510,H,Orlando,31,14,17,28,90,5.0,8.5,-350,5.0,2021-22
320,511,V,Utah,26,34,25,23,108,5.0,3.5,-160,113.5,2021-22
320,512,H,NewYork,31,22,20,20,93,222.5,224.0,140,0.5,2021-22
320,513,V,Boston,33,35,30,26,124,3.0,3.0,-145,113.0,2021-22
320,514,H,Denver,27,16,32,29,104,221.5,221.5,125,4.5,2021-22
320,515,V,SanAntonio,36,27,20,27,110,229.0,225.5,225,108.5,2021-22
320,516,H,GoldenState,22,35,27,24,108,6.0,6.5,-265,5.0,2021-22
320,517,V,Toronto,27,30,12,24,93,223.5,219.0,290,106.0,2021-22
320,518,H,Philadelphia,37,17,20,14,88,5.5,8.0,-350,7.0,2021-22
321,519,V,Portland,29,38,29,23,119,224.0,222.5,375,107.5,2021-22
321,520,H,Detroit,22,30,36,27,115,6.5,9.5,-450,8.5,2021-22
321,521,V,LALakers,28,39,29,35,131,222.0,228.0,175,111.0,2021-22
321,522,H,Cleveland,35,27,35,23,120,6.0,5.0,-200,3.5,2021-22
321,523,V,Miami,32,24,22,28,106,1.5,8.0,-330,6.0,2021-22
321,524,H,Philadelphia,26,31,23,33,113,216.5,210.0,270,102.5,2021-22
321,525,V,NewOrleans,22,27,35,19,103,234.5,236.5,195,119.5,2021-22
321,526,H,Charlotte,19,24,35,28,106,5.5,5.5,-230,4.5,2021-22
321,527,V,Utah,28,23,24,31,106,229.0,2.5,-130,2.0,2021-22
321,528,H,Brooklyn,25,28,38,23,114,1.5,229.5,110,117.5,2021-22
321,529,V,Toronto,24,31,18,26,99,225.5,219.0,145,106.0,2021-22
321,530,H,Chicago,30,24,30,29,113,4.5,3.5,-165,3.0,2021-22
321,531,V,Boston,38,27,43,24,132,12.0,13.0,-1100,4.0,2021-22
321,532,H,OklahomaCity,21,30,33,39,123,215.5,216.0,700,111.5,2021-22
321,533,V,Washington,39,24,20,14,97,5.0,3.5,-165,113.0,2021-22
321,534,H,Houston,26,25,29,35,115,234.5,233.5,145,2.0,2021-22
321,535,V,Minnesota,29,25,27,27,108,230.0,228.5,105,1.5,2021-22
321,536,H,Dallas,23,37,26,24,110,2.5,1.5,-125,112.0,2021-22
322,537,V,GoldenState,17,21,36,16,90,8.5,7.5,-310,8.0,2021-22
322,538,H,Orlando,25,21,19,29,94,218.5,216.0,260,104.5,2021-22
322,539,V,Atlanta,30,34,23,30,117,1.5,3.5,-165,0.5,2021-22
322,540,H,NewYork,34,24,31,22,111,226.0,226.0,145,110.5,2021-22
322,541,V,Chicago,20,23,26,29,98,231.0,234.5,225,1.5,2021-22
322,542,H,Milwaukee,33,26,32,35,126,5.5,6.5,-265,119.5,2021-22
322,543,V,LAClippers,27,34,27,27,115,223.0,222.5,220,0.5,2021-22
322,544,H,Denver,37,35,27,28,127,8.0,6.5,-260,115.0,2021-22
323,545,V,Atlanta,31,20,27,23,101,5.5,5.0,-200,5.0,2021-22
323,546,H,Detroit,26,33,34,29,122,224.5,227.5,175,110.5,2021-22
323,547,V,Sacramento,37,29,19,25,110,238.0,233.5,190,114.0,2021-22
323,548,H,Indiana,34,27,28,20,109,4.0,6.0,-220,6.0,2021-22
323,549,V,NewYork,40,29,30,22,121,227.0,226.0,300,108.5,2021-22
323,550,H,Charlotte,24,32,31,19,106,6.5,8.5,-360,9.0,2021-22
323,551,V,GoldenState,23,27,31,37,118,215.0,209.5,400,102.5,2021-22
323,552,H,Miami,23,27,30,24,104,8.0,10.0,-500,7.0,2021-22
323,553,V,Brooklyn,32,30,42,16,120,236.5,1.0,-110,4.0,2021-22
323,554,H,Memphis,40,36,27,29,132,1.5,237.5,-110,114.5,2021-22
323,555,V,Utah,24,21,23,29,97,221.5,215.5,175,3.0,2021-22
323,556,H,Boston,39,29,25,32,125,5.0,5.0,-200,110.5,2021-22
323,557,V,Orlando,34,19,21,28,102,219.5,2.0,-130,3.0,2021-22
323,558,H,OklahomaCity,26,34,24,34,118,,219.0,110,112.0,2021-22
323,559,V,Phoenix,25,26,32,42,125,236.0,239.0,105,3.0,2021-22
323,560,H,Minnesota,30,34,24,28,116,1.5,2.0,-125,120.5,2021-22
323,561,V,Houston,21,32,19,19,91,227.0,218.5,400,106.5,2021-22
323,562,H,Dallas,25,27,30,28,110,14.5,10.0,-500,7.0,2021-22
323,563,V,Philadelphia,27,34,32,33,126,6.0,10.0,-450,3.0,2021-22
323,564,H,LALakers,30,22,39,30,121,228.5,226.0,375,110.0,2021-22
323,565,V,SanAntonio,45,36,33,19,133,6.5,9.5,-440,112.5,2021-22
323,566,H,Portland,27,26,28,15,96,233.5,231.0,370,1.5,2021-22
324,567,V,Cleveland,17,31,27,29,104,214.0,214.0,175,0.5,2021-22
324,568,H,Toronto,25,33,25,34,117,3.0,5.5,-200,103.5,2021-22
324,569,V,Washington,13,29,24,36,102,233.5,228.5,330,0.5,2021-22
324,570,H,Milwaukee,32,28,32,22,114,12.0,8.5,-400,111.0,2021-22
324,571,V,Chicago,39,23,23,24,109,1.0,223.5,140,115.0,2021-22
324,572,H,NewOrleans,31,32,23,40,126,228.5,3.5,-160,1.5,2021-22
324,573,V,Indiana,23,25,23,32,103,235.5,236.0,475,0.5,2021-22
324,574,H,Memphis,44,30,33,26,133,11.5,11.5,-650,114.5,2021-22
324,575,V,Phoenix,31,35,38,36,140,231.0,232.0,-105,118.5,2021-22
324,576,H,Denver,31,37,38,24,130,3.0,1.0,-115,0.5,2021-22
325,577,V,Utah,24,27,27,23,101,3.5,4.0,-170,4.0,2021-22
325,578,H,Charlotte,23,31,23,30,107,231.5,227.5,150,116.0,2021-22
325,579,V,Washington,25,35,19,21,100,219.0,223.0,150,106.5,2021-22
325,580,H,Detroit,24,20,26,27,97,2.5,3.5,-170,6.0,2021-22
325,581,V,GoldenState,42,25,16,27,110,221.0,223.0,110,109.5,2021-22
325,582,H,Atlanta,36,33,32,20,121,2.0,2.0,-130,1.0,2021-22
325,583,V,Dallas,22,28,17,28,95,227.5,228.0,145,1.0,2021-22
325,584,H,Minnesota,26,35,28,27,116,1.5,4.5,-165,111.0,2021-22
325,585,V,NewYork,25,24,24,38,111,215.5,214.0,350,103.5,2021-22
325,586,H,Miami,32,26,30,15,103,5.5,9.5,-420,2.0,2021-22
325,587,V,Houston,35,31,30,29,125,3.5,4.5,-180,114.0,2021-22
325,588,H,Portland,22,31,29,24,106,235.5,234.0,160,1.5,2021-22
325,589,V,Philadelphia,35,29,29,29,122,4.5,5.0,-220,106.5,2021-22
325,590,H,LAClippers,19,24,28,26,97,222.0,218.0,190,3.0,2021-22
326,501,V,SanAntonio,22,36,26,23,107,234.0,230.5,200,111.5,2021-22
326,502,H,NewOrleans,32,25,27,19,103,5.0,6.0,-240,4.5,2021-22
326,503,V,Sacramento,41,25,15,24,114,224.0,220.5,120,108.0,2021-22
326,504,H,Orlando,28,34,22,21,110,3.0,2.5,-140,1.5,2021-22
326,505,V,Indiana,21,25,24,21,91,227.0,223.0,500,1.0,2021-22
326,506,H,Toronto,41,33,22,35,131,9.0,12.0,-700,108.0,2021-22
326,507,V,Brooklyn,27,40,29,14,110,2.0,2.5,-140,112.5,2021-22
326,508,H,Miami,25,21,22,27,95,227.0,231.5,120,4.0,2021-22
326,509,V,Milwaukee,28,18,33,23,102,225.5,1.0,-120,3.5,2021-22
