GAME_ID,SEASON,date,HOME_TEAM_ID,VISITOR_TEAM_ID,home_points,home_fg_pct,home_ft_pct,home_fg3_pct,home_ast,home_reb,away_points,away_fg_pct,away_ft_pct,away_fg3_pct,away_ast,away_reb,home_win,point_diff,total_points,home_team_name,away_team_name
22000194,2020,2021-03-13,1610612756,1610612754,111.0,0.473,0.765,0.387,28.0,40.0,122.0,0.529,0.81,0.4639999999999999,25.0,45.0,0,-11.0,233.0,Phoenix Suns,Indiana Pacers
22000592,2020,2021-03-13,1610612743,1610612742,103.0,0.411,0.722,0.39,27.0,42.0,116.0,0.488,0.875,0.391,26.0,48.0,0,-13.0,219.0,Denver Nuggets,Dallas Mavericks
22000579,2020,2021-03-12,1610612764,1610612755,101.0,0.488,0.591,0.3329999999999999,19.0,32.0,127.0,0.544,1.0,0.524,26.0,49.0,0,-26.0,228.0,Washington Wizards,Philadelphia 76ers
22000580,2020,2021-03-12,1610612763,1610612743,102.0,0.46,1.0,0.5,27.0,45.0,103.0,0.446,0.727,0.351,27.0,45.0,0,-1.0,205.0,Memphis Grizzlies,Denver Nuggets
22000581,2020,2021-03-12,1610612740,1610612739,116.0,0.465,0.8420000000000001,0.25,25.0,70.0,82.0,0.341,0.75,0.2189999999999999,13.0,33.0,1,34.0,198.0,New Orleans Pelicans,Cleveland Cavaliers
22000582,2020,2021-03-12,1610612741,1610612748,90.0,0.374,1.0,0.395,25.0,49.0,101.0,0.4629999999999999,0.75,0.3429999999999999,26.0,41.0,0,-11.0,191.0,Chicago Bulls,Miami Heat
22000583,2020,2021-03-12,1610612759,1610612753,104.0,0.449,0.778,0.345,24.0,45.0,77.0,0.363,0.75,0.263,17.0,46.0,1,27.0,181.0,San Antonio Spurs,Orlando Magic
22000584,2020,2021-03-12,1610612762,1610612745,114.0,0.481,0.84,0.375,24.0,50.0,99.0,0.369,0.615,0.209,15.0,50.0,1,15.0,213.0,Utah Jazz,Houston Rockets
22000585,2020,2021-03-12,1610612747,1610612754,105.0,0.447,0.769,0.318,20.0,44.0,100.0,0.42,0.857,0.222,22.0,44.0,1,5.0,205.0,Los Angeles Lakers,Indiana Pacers
22000568,2020,2021-03-11,1610612766,1610612765,105.0,0.4,0.958,0.3329999999999999,26.0,45.0,102.0,0.447,0.7859999999999999,0.326,27.0,50.0,1,3.0,207.0,Charlotte Hornets,Detroit Pistons
22000569,2020,2021-03-11,1610612751,1610612738,121.0,0.477,0.818,0.452,21.0,45.0,109.0,0.451,0.636,0.325,22.0,39.0,1,12.0,230.0,Brooklyn Nets,Boston Celtics
22000570,2020,2021-03-11,1610612761,1610612737,120.0,0.4379999999999999,0.826,0.4589999999999999,23.0,50.0,121.0,0.433,0.8,0.357,20.0,53.0,0,-1.0,241.0,Toronto Raptors,Atlanta Hawks
22000571,2020,2021-03-11,1610612748,1610612753,111.0,0.451,0.591,0.327,27.0,44.0,103.0,0.406,0.867,0.353,22.0,57.0,1,8.0,214.0,Miami Heat,Orlando Magic
22000572,2020,2021-03-11,1610612741,1610612755,105.0,0.47,0.813,0.483,26.0,38.0,127.0,0.515,0.733,0.303,25.0,45.0,0,-22.0,232.0,Chicago Bulls,Philadelphia 76ers
22000573,2020,2021-03-11,1610612749,1610612752,134.0,0.575,0.941,0.474,29.0,43.0,101.0,0.42,0.667,0.351,19.0,38.0,1,33.0,235.0,Milwaukee Bucks,New York Knicks
22000574,2020,2021-03-11,1610612740,1610612750,105.0,0.43,0.542,0.188,28.0,51.0,135.0,0.537,0.875,0.475,28.0,38.0,0,-30.0,240.0,New Orleans Pelicans,Minnesota Timberwolves
22000575,2020,2021-03-11,1610612760,1610612742,116.0,0.451,0.9,0.5,25.0,55.0,108.0,0.4270000000000001,0.6970000000000001,0.441,20.0,37.0,1,8.0,224.0,Oklahoma City Thunder,Dallas Mavericks
22000576,2020,2021-03-11,1610612746,1610612744,130.0,0.4579999999999999,0.828,0.439,23.0,56.0,104.0,0.4320000000000001,0.7040000000000001,0.25,20.0,44.0,1,26.0,234.0,Los Angeles Clippers,Golden State Warriors
22000577,2020,2021-03-11,1610612757,1610612756,121.0,0.457,0.895,0.419,26.0,41.0,127.0,0.59,0.8420000000000001,0.542,28.0,38.0,0,-6.0,248.0,Portland Trail Blazers,Phoenix Suns
22000578,2020,2021-03-11,1610612758,1610612745,125.0,0.489,0.857,0.3329999999999999,25.0,53.0,105.0,0.414,0.706,0.244,24.0,44.0,1,20.0,230.0,Sacramento Kings,Houston Rockets
22000566,2020,2021-03-10,1610612763,1610612764,127.0,0.505,0.655,0.348,31.0,60.0,112.0,0.4,0.926,0.306,23.0,39.0,1,15.0,239.0,Memphis Grizzlies,Washington Wizards
22000567,2020,2021-03-10,1610612742,1610612759,115.0,0.518,0.8420000000000001,0.325,29.0,51.0,104.0,0.4579999999999999,0.8,0.429,18.0,30.0,1,11.0,219.0,Dallas Mavericks,San Antonio Spurs
22000552,2020,2021-03-04,1610612738,1610612761,132.0,0.608,0.725,0.4479999999999999,25.0,39.0,125.0,0.495,0.8240000000000001,0.42,36.0,28.0,1,7.0,257.0,Boston Celtics,Toronto Raptors
22000554,2020,2021-03-04,1610612764,1610612746,119.0,0.455,0.7140000000000001,0.391,20.0,41.0,117.0,0.4629999999999999,0.926,0.457,24.0,45.0,1,2.0,236.0,Washington Wizards,Los Angeles Clippers
22000565,2020,2021-03-04,1610612752,1610612765,114.0,0.542,0.789,0.3329999999999999,25.0,47.0,104.0,0.488,0.8,0.389,23.0,29.0,1,10.0,218.0,New York Knicks,Detroit Pistons
22000553,2020,2021-03-04,1610612754,1610612743,103.0,0.456,0.583,0.359,27.0,34.0,113.0,0.584,0.688,0.429,27.0,41.0,0,-10.0,216.0,Indiana Pacers,Denver Nuggets
22000555,2020,2021-03-04,1610612763,1610612749,111.0,0.396,0.958,0.235,21.0,56.0,112.0,0.442,0.818,0.294,21.0,52.0,0,-1.0,223.0,Memphis Grizzlies,Milwaukee Bucks
22000557,2020,2021-03-04,1610612740,1610612748,93.0,0.3929999999999999,0.8,0.256,28.0,44.0,103.0,0.493,0.84,0.3329999999999999,27.0,41.0,0,-10.0,196.0,New Orleans Pelicans,Miami Heat
22000556,2020,2021-03-04,1610612759,1610612760,102.0,0.471,1.0,0.3229999999999999,23.0,46.0,107.0,0.435,0.8079999999999999,0.3,20.0,45.0,0,-5.0,209.0,San Antonio Spurs,Oklahoma City Thunder
22000185,2020,2021-03-04,1610612756,1610612744,120.0,0.51,0.769,0.4,31.0,52.0,98.0,0.4320000000000001,0.625,0.3429999999999999,22.0,40.0,1,22.0,218.0,Phoenix Suns,Golden State Warriors
22000558,2020,2021-03-04,1610612757,1610612758,123.0,0.477,0.96,0.395,20.0,41.0,119.0,0.476,0.625,0.379,25.0,51.0,1,4.0,242.0,Portland Trail Blazers,Sacramento Kings
22000539,2020,2021-03-03,1610612761,1610612765,105.0,0.442,0.833,0.3329999999999999,17.0,34.0,129.0,0.527,0.619,0.488,39.0,49.0,0,-24.0,234.0,Toronto Raptors,Detroit Pistons
22000543,2020,2021-03-03,1610612739,1610612754,111.0,0.518,0.933,0.3929999999999999,29.0,43.0,114.0,0.5660000000000001,0.75,0.32,27.0,27.0,0,-3.0,225.0,Cleveland Cavaliers,Indiana Pacers
22000545,2020,2021-03-03,1610612755,1610612762,131.0,0.516,0.7709999999999999,0.32,22.0,50.0,123.0,0.44,0.737,0.477,22.0,52.0,1,8.0,254.0,Philadelphia 76ers,Utah Jazz
22000546,2020,2021-03-03,1610612745,1610612751,114.0,0.418,0.7140000000000001,0.419,24.0,37.0,132.0,0.5760000000000001,0.708,0.486,33.0,53.0,0,-18.0,246.0,Houston Rockets,Brooklyn Nets
22000544,2020,2021-03-03,1610612753,1610612737,112.0,0.429,1.0,0.371,24.0,46.0,115.0,0.447,0.947,0.467,26.0,42.0,0,-3.0,227.0,Orlando Magic,Atlanta Hawks
22000547,2020,2021-03-03,1610612750,1610612766,102.0,0.406,0.833,0.225,25.0,45.0,135.0,0.52,0.762,0.436,33.0,54.0,0,-33.0,237.0,Minnesota Timberwolves,Charlotte Hornets
22000548,2020,2021-03-03,1610612740,1610612741,124.0,0.5539999999999999,0.684,0.273,29.0,35.0,128.0,0.511,0.909,0.429,28.0,45.0,0,-4.0,252.0,New Orleans Pelicans,Chicago Bulls
22000549,2020,2021-03-03,1610612742,1610612760,87.0,0.386,0.789,0.2,18.0,53.0,78.0,0.3329999999999999,0.647,0.231,13.0,45.0,1,9.0,165.0,Dallas Mavericks,Oklahoma City Thunder
22000550,2020,2021-03-03,1610612757,1610612744,108.0,0.419,0.846,0.286,15.0,47.0,106.0,0.423,0.643,0.357,27.0,54.0,1,2.0,214.0,Portland Trail Blazers,Golden State Warriors
22000551,2020,2021-03-03,1610612758,1610612747,123.0,0.6,0.789,0.48,32.0,30.0,120.0,0.527,0.7140000000000001,0.444,27.0,41.0,1,3.0,243.0,Sacramento Kings,Los Angeles Lakers
22000536,2020,2021-03-02,1610612764,1610612763,111.0,0.506,0.72,0.355,29.0,37.0,125.0,0.495,0.7829999999999999,0.4479999999999999,26.0,44.0,0,-14.0,236.0,Washington Wizards,Memphis Grizzlies
22000537,2020,2021-03-02,1610612738,1610612746,117.0,0.488,0.7390000000000001,0.5,25.0,43.0,112.0,0.494,0.889,0.474,28.0,35.0,1,5.0,229.0,Boston Celtics,Los Angeles Clippers
22000538,2020,2021-03-02,1610612748,1610612737,80.0,0.373,0.682,0.273,15.0,26.0,94.0,0.479,0.867,0.361,26.0,47.0,0,-14.0,174.0,Miami Heat,Atlanta Hawks
22000541,2020,2021-03-02,1610612759,1610612752,119.0,0.483,0.7140000000000001,0.429,31.0,45.0,93.0,0.407,0.8,0.417,18.0,41.0,1,26.0,212.0,San Antonio Spurs,New York Knicks
22000540,2020,2021-03-02,1610612749,1610612743,97.0,0.405,0.71,0.275,22.0,40.0,128.0,0.5579999999999999,0.917,0.3670000000000001,28.0,45.0,0,-31.0,225.0,Milwaukee Bucks,Denver Nuggets
22000542,2020,2021-03-02,1610612747,1610612756,104.0,0.506,0.765,0.355,18.0,34.0,114.0,0.494,0.88,0.552,30.0,35.0,0,-10.0,218.0,Los Angeles Lakers,Phoenix Suns
22000529,2020,2021-03-01,1610612753,1610612742,124.0,0.495,0.7140000000000001,0.488,25.0,41.0,130.0,0.522,0.826,0.37,29.0,46.0,0,-6.0,254.0,Orlando Magic,Dallas Mavericks
22000530,2020,2021-03-01,1610612755,1610612754,130.0,0.568,0.938,0.429,27.0,39.0,114.0,0.484,0.857,0.276,27.0,34.0,1,16.0,244.0,Philadelphia 76ers,Indiana Pacers
22000531,2020,2021-03-01,1610612741,1610612743,112.0,0.447,0.727,0.316,25.0,44.0,118.0,0.529,0.8,0.37,22.0,50.0,0,-6.0,230.0,Chicago Bulls,Denver Nuggets
22000533,2020,2021-03-01,1610612740,1610612762,129.0,0.565,0.7829999999999999,0.636,27.0,53.0,124.0,0.455,0.833,0.395,26.0,39.0,1,5.0,253.0,New Orleans Pelicans,Utah Jazz
22000534,2020,2021-03-01,1610612759,1610612751,113.0,0.4539999999999999,0.667,0.429,30.0,48.0,124.0,0.47,0.765,0.415,35.0,51.0,0,-11.0,237.0,San Antonio Spurs,Brooklyn Nets
22000532,2020,2021-03-01,1610612745,1610612739,90.0,0.408,0.75,0.3229999999999999,13.0,30.0,101.0,0.493,0.792,0.3329999999999999,23.0,48.0,0,-11.0,191.0,Houston Rockets,Cleveland Cavaliers
22000535,2020,2021-03-01,1610612757,1610612766,123.0,0.535,0.7,0.522,26.0,38.0,111.0,0.489,0.588,0.441,25.0,37.0,1,12.0,234.0,Portland Trail Blazers,Charlotte Hornets
22000520,2020,2021-02-28,1610612749,1610612746,105.0,0.447,0.773,0.316,21.0,48.0,100.0,0.412,0.857,0.318,20.0,49.0,1,5.0,205.0,Milwaukee Bucks,Los Angeles Clippers
22000524,2020,2021-02-28,1610612738,1610612764,111.0,0.472,0.708,0.3329999999999999,25.0,49.0,110.0,0.452,0.862,0.281,16.0,36.0,1,1.0,221.0,Boston Celtics,Washington Wizards
22000521,2020,2021-02-28,1610612765,1610612752,90.0,0.389,0.8059999999999999,0.281,16.0,40.0,109.0,0.512,0.8,0.5,23.0,41.0,0,-19.0,199.0,Detroit Pistons,New York Knicks
22000522,2020,2021-02-28,1610612748,1610612737,109.0,0.4529999999999999,0.909,0.297,27.0,45.0,99.0,0.414,0.8640000000000001,0.2289999999999999,22.0,49.0,1,10.0,208.0,Miami Heat,Atlanta Hawks
22000525,2020,2021-02-28,1610612745,1610612763,84.0,0.2769999999999999,0.8290000000000001,0.089,10.0,38.0,133.0,0.532,0.821,0.3329999999999999,27.0,56.0,0,-49.0,217.0,Houston Rockets,Memphis Grizzlies
22000527,2020,2021-02-28,1610612747,1610612744,117.0,0.471,0.684,0.355,22.0,60.0,91.0,0.407,0.684,0.235,26.0,35.0,1,26.0,208.0,Los Angeles Lakers,Golden State Warriors
22000526,2020,2021-02-28,1610612750,1610612756,99.0,0.376,0.875,0.2289999999999999,21.0,44.0,118.0,0.494,0.958,0.259,27.0,47.0,0,-19.0,217.0,Minnesota Timberwolves,Phoenix Suns
22000528,2020,2021-02-28,1610612758,1610612766,126.0,0.5429999999999999,0.588,0.444,32.0,33.0,127.0,0.542,0.963,0.3670000000000001,30.0,37.0,0,-1.0,253.0,Sacramento Kings,Charlotte Hornets
22000513,2020,2021-02-27,1610612755,1610612739,109.0,0.4579999999999999,0.657,0.357,25.0,46.0,112.0,0.423,0.759,0.3329999999999999,24.0,52.0,0,-3.0,221.0,Philadelphia 76ers,Cleveland Cavaliers
22000517,2020,2021-02-27,1610612764,1610612750,128.0,0.449,0.794,0.3939999999999999,27.0,57.0,112.0,0.4320000000000001,0.655,0.314,23.0,50.0,1,16.0,240.0,Washington Wizards,Minnesota Timberwolves
22000514,2020,2021-02-27,1610612759,1610612740,117.0,0.477,0.821,0.375,24.0,38.0,114.0,0.44,0.8059999999999999,0.281,27.0,52.0,1,3.0,231.0,San Antonio Spurs,New Orleans Pelicans
22000515,2020,2021-02-27,1610612752,1610612754,110.0,0.494,0.818,0.5,26.0,38.0,107.0,0.452,0.8,0.3929999999999999,27.0,35.0,1,3.0,217.0,New York Knicks,Indiana Pacers
22000516,2020,2021-02-27,1610612753,1610612762,109.0,0.4579999999999999,0.875,0.412,27.0,37.0,124.0,0.529,0.708,0.3779999999999999,29.0,52.0,0,-15.0,233.0,Orlando Magic,Utah Jazz
22000518,2020,2021-02-27,1610612760,1610612743,96.0,0.42,0.733,0.2339999999999999,24.0,37.0,126.0,0.551,0.813,0.484,30.0,49.0,0,-30.0,222.0,Oklahoma City Thunder,Denver Nuggets
22000519,2020,2021-02-27,1610612751,1610612742,98.0,0.407,0.737,0.318,21.0,47.0,115.0,0.523,0.647,0.389,23.0,36.0,0,-17.0,213.0,Brooklyn Nets,Dallas Mavericks
22000505,2020,2021-02-26,1610612738,1610612754,118.0,0.512,0.862,0.409,24.0,45.0,112.0,0.3929999999999999,0.931,0.326,26.0,40.0,1,6.0,230.0,Boston Celtics,Indiana Pacers
22000506,2020,2021-02-26,1610612761,1610612745,122.0,0.449,0.963,0.39,29.0,48.0,111.0,0.429,0.85,0.34,23.0,37.0,1,11.0,233.0,Toronto Raptors,Houston Rockets
22000504,2020,2021-02-26,1610612765,1610612758,107.0,0.451,0.6559999999999999,0.364,20.0,45.0,110.0,0.416,0.7070000000000001,0.2189999999999999,24.0,49.0,0,-3.0,217.0,Detroit Pistons,Sacramento Kings
22000507,2020,2021-02-26,1610612748,1610612762,124.0,0.512,0.88,0.452,24.0,50.0,116.0,0.426,0.913,0.326,24.0,36.0,1,8.0,240.0,Miami Heat,Utah Jazz
22000508,2020,2021-02-26,1610612741,1610612756,97.0,0.5,0.7,0.387,25.0,41.0,106.0,0.5,0.8,0.273,35.0,30.0,0,-9.0,203.0,Chicago Bulls,Phoenix Suns
22000509,2020,2021-02-26,1610612763,1610612746,99.0,0.402,0.75,0.321,24.0,37.0,119.0,0.55,0.944,0.4,34.0,47.0,0,-20.0,218.0,Memphis Grizzlies,Los Angeles Clippers
22000510,2020,2021-02-26,1610612760,1610612737,118.0,0.523,0.625,0.381,31.0,39.0,109.0,0.4429999999999999,0.647,0.3,21.0,54.0,1,9.0,227.0,Oklahoma City Thunder,Atlanta Hawks
22000511,2020,2021-02-26,1610612744,1610612766,130.0,0.608,0.92,0.4579999999999999,38.0,37.0,121.0,0.461,0.688,0.415,27.0,38.0,1,9.0,251.0,Golden State Warriors,Charlotte Hornets
22000512,2020,2021-02-26,1610612747,1610612757,102.0,0.42,0.75,0.259,25.0,52.0,93.0,0.386,0.9,0.297,19.0,45.0,1,9.0,195.0,Los Angeles Lakers,Portland Trail Blazers
22000498,2020,2021-02-25,1610612755,1610612742,111.0,0.433,0.84,0.414,26.0,39.0,97.0,0.41,0.87,0.382,17.0,50.0,1,14.0,208.0,Philadelphia 76ers,Dallas Mavericks
22000499,2020,2021-02-25,1610612751,1610612753,129.0,0.5329999999999999,0.7859999999999999,0.444,30.0,51.0,92.0,0.402,0.867,0.25,19.0,35.0,1,37.0,221.0,Brooklyn Nets,Orlando Magic
22000500,2020,2021-02-25,1610612752,1610612758,140.0,0.586,0.905,0.528,24.0,43.0,121.0,0.494,0.758,0.3429999999999999,25.0,34.0,1,19.0,261.0,New York Knicks,Sacramento Kings
22000501,2020,2021-02-25,1610612763,1610612746,122.0,0.5429999999999999,0.688,0.579,27.0,48.0,94.0,0.405,0.875,0.353,19.0,41.0,1,28.0,216.0,Memphis Grizzlies,Los Angeles Clippers
22000502,2020,2021-02-25,1610612743,1610612764,110.0,0.435,0.875,0.395,23.0,44.0,112.0,0.477,0.88,0.308,24.0,42.0,0,-2.0,222.0,Denver Nuggets,Washington Wizards
22000503,2020,2021-02-25,1610612749,1610612740,129.0,0.542,0.75,0.419,21.0,42.0,125.0,0.5,0.7140000000000001,0.3329999999999999,32.0,47.0,1,4.0,254.0,Milwaukee Bucks,New Orleans Pelicans
22000489,2020,2021-02-24,1610612754,1610612744,107.0,0.457,0.813,0.241,20.0,39.0,111.0,0.47,0.903,0.192,27.0,41.0,0,-4.0,218.0,Indiana Pacers,Golden State Warriors
22000490,2020,2021-02-24,1610612737,1610612738,127.0,0.529,0.8240000000000001,0.5479999999999999,27.0,45.0,112.0,0.442,0.87,0.258,20.0,36.0,1,15.0,239.0,Atlanta Hawks,Boston Celtics
22000491,2020,2021-02-24,1610612739,1610612745,112.0,0.506,0.667,0.444,24.0,55.0,96.0,0.4,0.8240000000000001,0.303,18.0,33.0,1,16.0,208.0,Cleveland Cavaliers,Houston Rockets
22000492,2020,2021-02-24,1610612748,1610612761,116.0,0.4629999999999999,0.862,0.447,31.0,42.0,108.0,0.5,0.8240000000000001,0.455,30.0,32.0,1,8.0,224.0,Miami Heat,Toronto Raptors
22000493,2020,2021-02-24,1610612741,1610612750,133.0,0.591,0.813,0.4,28.0,43.0,126.0,0.452,0.952,0.316,28.0,41.0,1,7.0,259.0,Chicago Bulls,Minnesota Timberwolves
22000494,2020,2021-02-24,1610612740,1610612765,128.0,0.556,0.621,0.435,31.0,45.0,118.0,0.528,0.688,0.361,31.0,38.0,1,10.0,246.0,New Orleans Pelicans,Detroit Pistons
22000495,2020,2021-02-24,1610612760,1610612759,102.0,0.416,0.909,0.409,21.0,52.0,99.0,0.465,0.667,0.36,20.0,44.0,1,3.0,201.0,Oklahoma City Thunder,San Antonio Spurs
22000496,2020,2021-02-24,1610612756,1610612766,121.0,0.506,0.7040000000000001,0.368,26.0,41.0,124.0,0.489,0.926,0.361,24.0,46.0,0,-3.0,245.0,Phoenix Suns,Charlotte Hornets
22000497,2020,2021-02-24,1610612762,1610612747,114.0,0.471,0.667,0.4579999999999999,28.0,53.0,89.0,0.4,0.65,0.242,17.0,45.0,1,25.0,203.0,Utah Jazz,Los Angeles Lakers
22000480,2020,2021-02-23,1610612739,1610612737,112.0,0.526,0.789,0.536,28.0,36.0,111.0,0.449,0.7390000000000001,0.452,22.0,41.0,1,1.0,223.0,Cleveland Cavaliers,Atlanta Hawks
22000481,2020,2021-02-23,1610612753,1610612765,93.0,0.375,0.591,0.368,25.0,48.0,105.0,0.466,0.813,0.294,24.0,49.0,0,-12.0,198.0,Orlando Magic,Detroit Pistons
22000482,2020,2021-02-23,1610612751,1610612758,127.0,0.494,0.71,0.425,30.0,41.0,118.0,0.517,0.684,0.484,25.0,38.0,1,9.0,245.0,Brooklyn Nets,Sacramento Kings
22000483,2020,2021-02-23,1610612752,1610612744,106.0,0.392,0.8640000000000001,0.379,22.0,56.0,114.0,0.449,0.875,0.342,30.0,41.0,0,-8.0,220.0,New York Knicks,Golden State Warriors
22000484,2020,2021-02-23,1610612761,1610612755,102.0,0.43,0.846,0.297,29.0,38.0,109.0,0.413,0.867,0.447,24.0,54.0,0,-7.0,211.0,Toronto Raptors,Philadelphia 76ers
22000485,2020,2021-02-23,1610612742,1610612738,110.0,0.472,0.867,0.3939999999999999,19.0,38.0,107.0,0.477,0.722,0.308,19.0,46.0,1,3.0,217.0,Dallas Mavericks,Boston Celtics
22000486,2020,2021-02-23,1610612749,1610612750,139.0,0.535,0.722,0.476,33.0,52.0,112.0,0.429,1.0,0.352,35.0,43.0,1,27.0,251.0,Milwaukee Bucks,Minnesota Timberwolves
22000487,2020,2021-02-23,1610612743,1610612757,111.0,0.426,0.944,0.389,25.0,40.0,106.0,0.471,1.0,0.341,21.0,47.0,1,5.0,217.0,Denver Nuggets,Portland Trail Blazers
22000488,2020,2021-02-23,1610612746,1610612764,135.0,0.574,0.615,0.5,26.0,46.0,116.0,0.534,0.688,0.55,32.0,36.0,1,19.0,251.0,Los Angeles Clippers,Washington Wizards
22000474,2020,2021-02-22,1610612745,1610612741,100.0,0.385,0.684,0.325,20.0,46.0,120.0,0.5379999999999999,0.7,0.417,24.0,55.0,0,-20.0,220.0,Houston Rockets,Chicago Bulls
22000476,2020,2021-02-22,1610612742,1610612763,102.0,0.4379999999999999,0.654,0.366,17.0,49.0,92.0,0.3939999999999999,0.632,0.1939999999999999,17.0,51.0,1,10.0,194.0,Dallas Mavericks,Memphis Grizzlies
22000475,2020,2021-02-22,1610612760,1610612748,94.0,0.4320000000000001,0.8420000000000001,0.359,20.0,38.0,108.0,0.444,0.84,0.375,30.0,45.0,0,-14.0,202.0,Oklahoma City Thunder,Miami Heat
22000477,2020,2021-02-22,1610612756,1610612757,132.0,0.505,0.889,0.485,29.0,43.0,100.0,0.44,0.737,0.308,15.0,46.0,1,32.0,232.0,Phoenix Suns,Portland Trail Blazers
22000478,2020,2021-02-22,1610612762,1610612766,132.0,0.529,0.8240000000000001,0.509,34.0,45.0,110.0,0.461,0.81,0.306,18.0,35.0,1,22.0,242.0,Utah Jazz,Charlotte Hornets
22000479,2020,2021-02-22,1610612747,1610612764,124.0,0.471,0.647,0.341,29.0,45.0,127.0,0.49,0.727,0.36,25.0,49.0,0,-3.0,251.0,Los Angeles Lakers,Washington Wizards
22000465,2020,2021-02-21,1610612740,1610612738,120.0,0.447,0.6759999999999999,0.306,22.0,52.0,115.0,0.3979999999999999,0.794,0.27,22.0,49.0,1,5.0,235.0,New Orleans Pelicans,Boston Celtics
22000466,2020,2021-02-21,1610612739,1610612760,101.0,0.4639999999999999,0.75,0.2289999999999999,22.0,42.0,117.0,0.544,0.75,0.4639999999999999,22.0,37.0,0,-16.0,218.0,Cleveland Cavaliers,Oklahoma City Thunder
22000467,2020,2021-02-21,1610612753,1610612765,105.0,0.4320000000000001,0.897,0.3,24.0,51.0,96.0,0.374,0.81,0.275,23.0,49.0,1,9.0,201.0,Orlando Magic,Detroit Pistons
22000468,2020,2021-02-21,1610612761,1610612755,110.0,0.494,0.889,0.412,25.0,39.0,103.0,0.3879999999999999,0.743,0.297,26.0,45.0,1,7.0,213.0,Toronto Raptors,Philadelphia 76ers
22000469,2020,2021-02-21,1610612752,1610612750,103.0,0.423,0.816,0.3329999999999999,17.0,48.0,99.0,0.402,0.81,0.457,24.0,43.0,1,4.0,202.0,New York Knicks,Minnesota Timberwolves
22000470,2020,2021-02-21,1610612737,1610612743,123.0,0.519,0.818,0.353,29.0,44.0,115.0,0.512,0.813,0.444,25.0,33.0,1,8.0,238.0,Atlanta Hawks,Denver Nuggets
22000472,2020,2021-02-21,1610612746,1610612751,108.0,0.46,0.722,0.429,24.0,52.0,112.0,0.478,0.684,0.289,21.0,40.0,0,-4.0,220.0,Los Angeles Clippers,Brooklyn Nets
22000471,2020,2021-02-21,1610612749,1610612758,128.0,0.489,0.8059999999999999,0.3929999999999999,22.0,56.0,115.0,0.44,0.75,0.364,29.0,43.0,1,13.0,243.0,Milwaukee Bucks,Sacramento Kings
22000459,2020,2021-02-20,1610612766,1610612744,102.0,0.493,0.889,0.5,23.0,44.0,100.0,0.435,0.765,0.3329999999999999,23.0,39.0,1,2.0,202.0,Charlotte Hornets,Golden State Warriors
22000463,2020,2021-02-20,1610612747,1610612748,94.0,0.3929999999999999,0.882,0.289,25.0,43.0,96.0,0.424,0.696,0.286,24.0,49.0,0,-2.0,190.0,Los Angeles Lakers,Miami Heat
22000460,2020,2021-02-20,1610612741,1610612758,122.0,0.598,0.867,0.478,24.0,38.0,114.0,0.449,0.818,0.276,22.0,41.0,1,8.0,236.0,Chicago Bulls,Sacramento Kings
22000462,2020,2021-02-20,1610612763,1610612756,97.0,0.387,0.87,0.152,19.0,49.0,128.0,0.535,0.923,0.522,35.0,41.0,0,-31.0,225.0,Memphis Grizzlies,Phoenix Suns
22000464,2020,2021-02-20,1610612757,1610612764,111.0,0.359,0.72,0.345,19.0,50.0,118.0,0.506,0.759,0.231,23.0,54.0,0,-7.0,229.0,Portland Trail Blazers,Washington Wizards
22000449,2020,2021-02-19,1610612753,1610612744,124.0,0.489,0.8240000000000001,0.419,30.0,51.0,120.0,0.474,0.6,0.452,37.0,45.0,1,4.0,244.0,Orlando Magic,Golden State Warriors
22000563,2020,2021-02-19,1610612739,1610612743,103.0,0.47,0.619,0.387,30.0,34.0,120.0,0.575,0.765,0.484,24.0,37.0,0,-17.0,223.0,Cleveland Cavaliers,Denver Nuggets
22000450,2020,2021-02-19,1610612755,1610612741,112.0,0.471,0.7929999999999999,0.3329999999999999,23.0,53.0,105.0,0.421,1.0,0.2189999999999999,24.0,42.0,1,7.0,217.0,Philadelphia 76ers,Chicago Bulls
22000451,2020,2021-02-19,1610612738,1610612737,121.0,0.556,0.7,0.4,26.0,44.0,109.0,0.422,0.92,0.3329999999999999,21.0,41.0,1,12.0,230.0,Boston Celtics,Atlanta Hawks
22000452,2020,2021-02-19,1610612763,1610612765,109.0,0.467,0.87,0.25,20.0,49.0,95.0,0.419,0.6920000000000001,0.311,27.0,45.0,1,14.0,204.0,Memphis Grizzlies,Detroit Pistons
22000453,2020,2021-02-19,1610612749,1610612760,98.0,0.407,0.68,0.324,23.0,61.0,85.0,0.365,0.524,0.3,20.0,46.0,1,13.0,183.0,Milwaukee Bucks,Oklahoma City Thunder
22000455,2020,2021-02-19,1610612740,1610612756,114.0,0.512,0.792,0.344,28.0,37.0,132.0,0.58,0.667,0.564,38.0,37.0,0,-18.0,246.0,New Orleans Pelicans,Phoenix Suns
22000454,2020,2021-02-19,1610612750,1610612761,81.0,0.386,0.727,0.237,24.0,43.0,86.0,0.3289999999999999,0.818,0.3,16.0,51.0,0,-5.0,167.0,Minnesota Timberwolves,Toronto Raptors
22000457,2020,2021-02-19,1610612746,1610612762,116.0,0.483,0.909,0.3329999999999999,22.0,45.0,112.0,0.477,0.857,0.353,13.0,38.0,1,4.0,228.0,Los Angeles Clippers,Utah Jazz
