GAME_ID,SEASON,date,HOME_TEAM_ID,VISITOR_TEAM_ID,home_points,home_fg_pct,home_ft_pct,home_fg3_pct,home_ast,home_reb,away_points,away_fg_pct,away_ft_pct,away_fg3_pct,away_ast,away_reb,home_win,point_diff,total_points,home_team_name,away_team_name,home_team_oddsname,away_team_oddsname
21900479,2019,2019-12-28,1610612750,1610612739,88.0,0.355,0.737,0.216,17.0,39.0,94.0,0.416,0.722,0.2,13.0,61.0,0,-6.0,182.0,Minnesota Timberwolves,Cleveland Cavaliers,Minnesota,Cleveland
21900480,2019,2019-12-28,1610612749,1610612753,111.0,0.512,0.667,0.351,30.0,57.0,100.0,0.402,0.8420000000000001,0.4,21.0,35.0,1,11.0,211.0,Milwaukee Bucks,Orlando Magic,Milwaukee,Orlando
21900481,2019,2019-12-28,1610612759,1610612765,136.0,0.57,0.8,0.514,30.0,51.0,109.0,0.444,0.5670000000000001,0.3329999999999999,20.0,40.0,1,27.0,245.0,San Antonio Spurs,Detroit Pistons,SanAntonio,Detroit
21900482,2019,2019-12-28,1610612744,1610612742,121.0,0.489,0.765,0.462,28.0,42.0,141.0,0.522,1.0,0.471,35.0,46.0,0,-20.0,262.0,Golden State Warriors,Dallas Mavericks,GoldenState,Dallas
21900483,2019,2019-12-28,1610612758,1610612756,110.0,0.488,0.667,0.387,19.0,36.0,112.0,0.517,0.867,0.346,30.0,41.0,0,-2.0,222.0,Sacramento Kings,Phoenix Suns,Sacramento,Phoenix
21900484,2019,2019-12-28,1610612757,1610612747,120.0,0.477,0.852,0.429,18.0,39.0,128.0,0.516,0.821,0.344,32.0,44.0,0,-8.0,248.0,Portland Trail Blazers,Los Angeles Lakers,Portland,LALakers
21900485,2019,2019-12-28,1610612746,1610612762,107.0,0.368,0.926,0.3,22.0,46.0,120.0,0.523,0.765,0.486,25.0,47.0,0,-13.0,227.0,Los Angeles Clippers,Utah Jazz,LAClippers,Utah
21900466,2019,2019-12-27,1610612738,1610612739,129.0,0.516,0.895,0.35,28.0,43.0,117.0,0.518,0.69,0.391,22.0,38.0,1,12.0,246.0,Boston Celtics,Cleveland Cavaliers,Boston,Cleveland
21900467,2019,2019-12-27,1610612766,1610612760,102.0,0.416,0.611,0.179,26.0,54.0,104.0,0.449,0.613,0.161,19.0,49.0,0,-2.0,206.0,Charlotte Hornets,Oklahoma City Thunder,Charlotte,OklahomaCity
21900468,2019,2019-12-27,1610612753,1610612755,98.0,0.42,0.609,0.3329999999999999,26.0,48.0,97.0,0.402,0.81,0.345,23.0,45.0,1,1.0,195.0,Orlando Magic,Philadelphia 76ers,Orlando,Philadelphia
21900469,2019,2019-12-27,1610612737,1610612749,86.0,0.363,0.5710000000000001,0.293,20.0,46.0,112.0,0.505,0.6920000000000001,0.3929999999999999,29.0,56.0,0,-26.0,198.0,Atlanta Hawks,Milwaukee Bucks,Atlanta,Milwaukee
21900470,2019,2019-12-27,1610612748,1610612754,113.0,0.449,0.895,0.421,29.0,56.0,112.0,0.489,0.833,0.452,27.0,34.0,1,1.0,225.0,Miami Heat,Indiana Pacers,Miami,Indiana
21900471,2019,2019-12-27,1610612744,1610612756,105.0,0.413,0.8,0.3329999999999999,22.0,41.0,96.0,0.467,0.792,0.212,22.0,49.0,1,9.0,201.0,Golden State Warriors,Phoenix Suns,GoldenState,Phoenix
21900460,2019,2019-12-26,1610612765,1610612764,132.0,0.535,0.8079999999999999,0.396,32.0,48.0,102.0,0.413,0.7040000000000001,0.292,18.0,44.0,1,30.0,234.0,Detroit Pistons,Washington Wizards,Detroit,Washington
21900461,2019,2019-12-26,1610612751,1610612752,82.0,0.2689999999999999,0.75,0.26,17.0,50.0,94.0,0.402,0.733,0.31,16.0,60.0,0,-12.0,176.0,Brooklyn Nets,New York Knicks,Brooklyn,NewYork
21900462,2019,2019-12-26,1610612760,1610612763,97.0,0.413,0.846,0.286,23.0,34.0,110.0,0.5479999999999999,0.727,0.4,26.0,50.0,0,-13.0,207.0,Oklahoma City Thunder,Memphis Grizzlies,OklahomaCity,Memphis
21900463,2019,2019-12-26,1610612742,1610612759,102.0,0.422,0.667,0.4,22.0,52.0,98.0,0.482,0.667,0.276,18.0,45.0,1,4.0,200.0,Dallas Mavericks,San Antonio Spurs,Dallas,SanAntonio
21900464,2019,2019-12-26,1610612758,1610612750,104.0,0.346,0.84,0.231,20.0,67.0,105.0,0.346,0.7929999999999999,0.217,23.0,65.0,0,-1.0,209.0,Sacramento Kings,Minnesota Timberwolves,Sacramento,Minnesota
21900465,2019,2019-12-26,1610612762,1610612757,121.0,0.568,0.682,0.389,22.0,41.0,115.0,0.483,0.737,0.441,14.0,43.0,1,6.0,236.0,Utah Jazz,Portland Trail Blazers,Utah,Portland
21900455,2019,2019-12-25,1610612761,1610612738,102.0,0.475,0.818,0.348,17.0,34.0,118.0,0.5,0.857,0.424,26.0,45.0,0,-16.0,220.0,Toronto Raptors,Boston Celtics,Toronto,Boston
21900456,2019,2019-12-25,1610612755,1610612749,121.0,0.436,0.8,0.477,29.0,49.0,109.0,0.474,0.75,0.3939999999999999,23.0,47.0,1,12.0,230.0,Philadelphia 76ers,Milwaukee Bucks,Philadelphia,Milwaukee
21900457,2019,2019-12-25,1610612744,1610612745,116.0,0.471,0.893,0.321,27.0,54.0,104.0,0.37,0.875,0.314,19.0,49.0,1,12.0,220.0,Golden State Warriors,Houston Rockets,GoldenState,Houston
21900458,2019,2019-12-25,1610612747,1610612746,106.0,0.406,0.762,0.267,24.0,42.0,111.0,0.4589999999999999,0.75,0.36,24.0,50.0,0,-5.0,217.0,Los Angeles Lakers,Los Angeles Clippers,LALakers,LAClippers
21900459,2019,2019-12-25,1610612743,1610612740,100.0,0.402,0.778,0.324,24.0,40.0,112.0,0.456,1.0,0.419,23.0,52.0,0,-12.0,212.0,Denver Nuggets,New Orleans Pelicans,Denver,NewOrleans
21900444,2019,2019-12-23,1610612739,1610612737,121.0,0.521,0.833,0.379,19.0,43.0,118.0,0.474,0.765,0.357,23.0,37.0,1,3.0,239.0,Cleveland Cavaliers,Atlanta Hawks,Cleveland,Atlanta
21900445,2019,2019-12-23,1610612765,1610612755,109.0,0.512,0.722,0.3329999999999999,27.0,30.0,125.0,0.547,0.818,0.4,33.0,48.0,0,-16.0,234.0,Detroit Pistons,Philadelphia 76ers,Detroit,Philadelphia
21900446,2019,2019-12-23,1610612754,1610612761,120.0,0.474,0.6,0.429,34.0,45.0,115.0,0.457,0.75,0.275,30.0,50.0,1,5.0,235.0,Indiana Pacers,Toronto Raptors,Indiana,Toronto
21900447,2019,2019-12-23,1610612752,1610612764,115.0,0.473,0.8,0.417,29.0,44.0,121.0,0.47,0.5670000000000001,0.3329999999999999,27.0,48.0,0,-6.0,236.0,New York Knicks,Washington Wizards,NewYork,Washington
21900448,2019,2019-12-23,1610612753,1610612741,103.0,0.481,0.652,0.385,23.0,46.0,95.0,0.3979999999999999,0.8,0.351,20.0,47.0,1,8.0,198.0,Orlando Magic,Chicago Bulls,Orlando,Chicago
21900449,2019,2019-12-23,1610612748,1610612762,107.0,0.411,0.889,0.36,16.0,56.0,104.0,0.433,0.778,0.3329999999999999,17.0,45.0,1,3.0,211.0,Miami Heat,Utah Jazz,Miami,Utah
21900450,2019,2019-12-23,1610612763,1610612759,115.0,0.469,0.625,0.405,28.0,35.0,145.0,0.674,0.7140000000000001,0.625,36.0,46.0,0,-30.0,260.0,Memphis Grizzlies,San Antonio Spurs,Memphis,SanAntonio
21900451,2019,2019-12-23,1610612756,1610612743,111.0,0.483,0.778,0.351,29.0,38.0,113.0,0.551,0.8,0.536,31.0,39.0,0,-2.0,224.0,Phoenix Suns,Denver Nuggets,Phoenix,Denver
21900452,2019,2019-12-23,1610612757,1610612740,94.0,0.407,0.889,0.138,17.0,48.0,102.0,0.409,0.688,0.429,23.0,55.0,0,-8.0,196.0,Portland Trail Blazers,New Orleans Pelicans,Portland,NewOrleans
21900453,2019,2019-12-23,1610612758,1610612745,104.0,0.471,0.652,0.233,20.0,49.0,113.0,0.4479999999999999,0.87,0.385,18.0,39.0,0,-9.0,217.0,Sacramento Kings,Houston Rockets,Sacramento,Houston
21900454,2019,2019-12-23,1610612744,1610612750,113.0,0.4370000000000001,0.833,0.4,27.0,55.0,104.0,0.402,0.7929999999999999,0.324,16.0,40.0,1,9.0,217.0,Golden State Warriors,Minnesota Timberwolves,GoldenState,Minnesota
21900439,2019,2019-12-22,1610612761,1610612742,110.0,0.3939999999999999,0.8390000000000001,0.294,21.0,51.0,107.0,0.389,0.815,0.326,27.0,53.0,1,3.0,217.0,Toronto Raptors,Dallas Mavericks,Toronto,Dallas
21900440,2019,2019-12-22,1610612738,1610612766,119.0,0.523,0.813,0.4379999999999999,25.0,57.0,93.0,0.402,0.7390000000000001,0.294,26.0,27.0,1,26.0,212.0,Boston Celtics,Charlotte Hornets,Boston,Charlotte
21900441,2019,2019-12-22,1610612749,1610612754,117.0,0.423,0.8240000000000001,0.341,31.0,61.0,89.0,0.37,0.6,0.3,27.0,48.0,1,28.0,206.0,Milwaukee Bucks,Indiana Pacers,Milwaukee,Indiana
21900442,2019,2019-12-22,1610612760,1610612746,118.0,0.474,0.85,0.3329999999999999,24.0,49.0,112.0,0.465,0.875,0.407,22.0,42.0,1,6.0,230.0,Oklahoma City Thunder,Los Angeles Clippers,OklahomaCity,LAClippers
21900443,2019,2019-12-22,1610612747,1610612743,104.0,0.47,0.727,0.345,18.0,45.0,128.0,0.489,0.9,0.344,31.0,44.0,0,-24.0,232.0,Los Angeles Lakers,Denver Nuggets,LALakers,Denver
21900430,2019,2019-12-21,1610612766,1610612762,107.0,0.4589999999999999,0.773,0.414,20.0,36.0,114.0,0.52,0.95,0.5,27.0,42.0,0,-7.0,221.0,Charlotte Hornets,Utah Jazz,Charlotte,Utah
21900431,2019,2019-12-21,1610612751,1610612737,122.0,0.46,0.679,0.3670000000000001,23.0,61.0,112.0,0.371,0.852,0.2289999999999999,17.0,52.0,1,10.0,234.0,Brooklyn Nets,Atlanta Hawks,Brooklyn,Atlanta
21900432,2019,2019-12-21,1610612765,1610612741,107.0,0.46,0.917,0.457,30.0,29.0,119.0,0.519,0.84,0.514,21.0,46.0,0,-12.0,226.0,Detroit Pistons,Chicago Bulls,Detroit,Chicago
21900433,2019,2019-12-21,1610612755,1610612764,125.0,0.521,0.619,0.424,28.0,53.0,108.0,0.409,0.853,0.226,18.0,38.0,1,17.0,233.0,Philadelphia 76ers,Washington Wizards,Philadelphia,Washington
21900434,2019,2019-12-21,1610612752,1610612749,102.0,0.402,0.7140000000000001,0.3,23.0,47.0,123.0,0.482,0.657,0.419,26.0,52.0,0,-21.0,225.0,New York Knicks,Milwaukee Bucks,NewYork,Milwaukee
21900435,2019,2019-12-21,1610612763,1610612758,119.0,0.482,0.828,0.429,32.0,44.0,115.0,0.43,0.75,0.306,22.0,51.0,1,4.0,234.0,Memphis Grizzlies,Sacramento Kings,Memphis,Sacramento
21900436,2019,2019-12-21,1610612759,1610612746,109.0,0.512,0.789,0.357,24.0,36.0,134.0,0.545,0.737,0.3329999999999999,32.0,43.0,0,-25.0,243.0,San Antonio Spurs,Los Angeles Clippers,SanAntonio,LAClippers
21900437,2019,2019-12-21,1610612756,1610612745,125.0,0.516,0.767,0.286,26.0,41.0,139.0,0.586,0.7829999999999999,0.4629999999999999,23.0,37.0,0,-14.0,264.0,Phoenix Suns,Houston Rockets,Phoenix,Houston
21900438,2019,2019-12-21,1610612757,1610612750,113.0,0.426,0.8,0.371,19.0,45.0,106.0,0.4370000000000001,0.938,0.405,16.0,39.0,1,7.0,219.0,Portland Trail Blazers,Minnesota Timberwolves,Portland,Minnesota
21900420,2019,2019-12-20,1610612739,1610612763,114.0,0.435,0.7390000000000001,0.4589999999999999,26.0,60.0,107.0,0.431,0.7140000000000001,0.341,31.0,46.0,1,7.0,221.0,Cleveland Cavaliers,Memphis Grizzlies,Cleveland,Memphis
21900421,2019,2019-12-20,1610612754,1610612758,119.0,0.523,0.833,0.452,34.0,39.0,105.0,0.451,0.867,0.313,25.0,41.0,1,14.0,224.0,Indiana Pacers,Sacramento Kings,Indiana,Sacramento
21900422,2019,2019-12-20,1610612738,1610612765,114.0,0.523,0.7140000000000001,0.3329999999999999,24.0,51.0,93.0,0.4,0.737,0.355,21.0,36.0,1,21.0,207.0,Boston Celtics,Detroit Pistons,Boston,Detroit
21900423,2019,2019-12-20,1610612761,1610612764,122.0,0.487,0.773,0.4,26.0,42.0,118.0,0.46,0.75,0.359,24.0,39.0,1,4.0,240.0,Toronto Raptors,Washington Wizards,Toronto,Washington
21900424,2019,2019-12-20,1610612748,1610612752,129.0,0.5579999999999999,0.735,0.474,34.0,51.0,114.0,0.436,0.667,0.294,23.0,41.0,1,15.0,243.0,Miami Heat,New York Knicks,Miami,NewYork
21900425,2019,2019-12-20,1610612755,1610612742,98.0,0.422,0.667,0.294,25.0,46.0,117.0,0.518,0.773,0.424,23.0,49.0,0,-19.0,215.0,Philadelphia 76ers,Dallas Mavericks,Philadelphia,Dallas
21900426,2019,2019-12-20,1610612760,1610612756,126.0,0.563,0.857,0.417,23.0,41.0,108.0,0.4370000000000001,0.913,0.344,26.0,37.0,1,18.0,234.0,Oklahoma City Thunder,Phoenix Suns,OklahomaCity,Phoenix
21900427,2019,2019-12-20,1610612743,1610612750,109.0,0.494,0.917,0.357,27.0,44.0,100.0,0.414,0.667,0.238,20.0,46.0,1,9.0,209.0,Denver Nuggets,Minnesota Timberwolves,Denver,Minnesota
21900428,2019,2019-12-20,1610612757,1610612753,118.0,0.5,0.895,0.472,16.0,54.0,103.0,0.368,0.6920000000000001,0.25,21.0,48.0,1,15.0,221.0,Portland Trail Blazers,Orlando Magic,Portland,Orlando
21900429,2019,2019-12-20,1610612744,1610612740,106.0,0.434,0.96,0.303,25.0,47.0,102.0,0.419,0.652,0.265,23.0,48.0,1,4.0,208.0,Golden State Warriors,New Orleans Pelicans,GoldenState,NewOrleans
21900416,2019,2019-12-19,1610612737,1610612762,106.0,0.433,0.895,0.379,24.0,40.0,111.0,0.47,0.711,0.25,18.0,53.0,0,-5.0,217.0,Atlanta Hawks,Utah Jazz,Atlanta,Utah
21900417,2019,2019-12-19,1610612749,1610612747,111.0,0.4679999999999999,0.7190000000000001,0.41,22.0,40.0,104.0,0.4629999999999999,0.7829999999999999,0.3429999999999999,24.0,38.0,1,7.0,215.0,Milwaukee Bucks,Los Angeles Lakers,Milwaukee,LALakers
21900418,2019,2019-12-19,1610612759,1610612751,118.0,0.4479999999999999,0.826,0.3939999999999999,26.0,47.0,105.0,0.422,0.933,0.1939999999999999,16.0,47.0,1,13.0,223.0,San Antonio Spurs,Brooklyn Nets,SanAntonio,Brooklyn
21900419,2019,2019-12-19,1610612746,1610612745,117.0,0.5,0.789,0.4320000000000001,23.0,38.0,122.0,0.5,0.759,0.3779999999999999,23.0,43.0,0,-5.0,239.0,Los Angeles Clippers,Houston Rockets,LAClippers,Houston
21900407,2019,2019-12-18,1610612739,1610612766,100.0,0.541,0.765,0.2689999999999999,25.0,48.0,98.0,0.407,0.611,0.351,25.0,35.0,1,2.0,198.0,Cleveland Cavaliers,Charlotte Hornets,Cleveland,Charlotte
21900408,2019,2019-12-18,1610612765,1610612761,99.0,0.4479999999999999,0.682,0.171,19.0,48.0,112.0,0.429,0.875,0.371,27.0,47.0,0,-13.0,211.0,Detroit Pistons,Toronto Raptors,Detroit,Toronto
21900409,2019,2019-12-18,1610612764,1610612741,109.0,0.358,0.8440000000000001,0.311,21.0,55.0,110.0,0.402,0.875,0.297,25.0,53.0,0,-1.0,219.0,Washington Wizards,Chicago Bulls,Washington,Chicago
21900410,2019,2019-12-18,1610612755,1610612748,104.0,0.422,0.889,0.308,24.0,41.0,108.0,0.471,0.8,0.387,26.0,47.0,0,-4.0,212.0,Philadelphia 76ers,Miami Heat,Philadelphia,Miami
21900411,2019,2019-12-18,1610612750,1610612740,99.0,0.379,0.63,0.256,20.0,43.0,107.0,0.442,0.81,0.424,23.0,55.0,0,-8.0,206.0,Minnesota Timberwolves,New Orleans Pelicans,Minnesota,NewOrleans
21900412,2019,2019-12-18,1610612760,1610612763,126.0,0.5479999999999999,0.794,0.292,25.0,35.0,122.0,0.505,0.8,0.385,27.0,47.0,1,4.0,248.0,Oklahoma City Thunder,Memphis Grizzlies,OklahomaCity,Memphis
21900414,2019,2019-12-18,1610612743,1610612753,113.0,0.476,0.88,0.407,28.0,52.0,104.0,0.425,0.905,0.379,25.0,35.0,1,9.0,217.0,Denver Nuggets,Orlando Magic,Denver,Orlando
21900413,2019,2019-12-18,1610612742,1610612738,103.0,0.391,0.8,0.349,23.0,42.0,109.0,0.407,0.9,0.316,13.0,54.0,0,-6.0,212.0,Dallas Mavericks,Boston Celtics,Dallas,Boston
21900415,2019,2019-12-18,1610612757,1610612744,122.0,0.4539999999999999,0.893,0.29,19.0,57.0,112.0,0.3979999999999999,0.609,0.421,24.0,50.0,1,10.0,234.0,Portland Trail Blazers,Golden State Warriors,Portland,GoldenState
21900401,2019,2019-12-17,1610612766,1610612758,110.0,0.481,0.7040000000000001,0.433,26.0,51.0,102.0,0.418,0.923,0.359,23.0,33.0,1,8.0,212.0,Charlotte Hornets,Sacramento Kings,Charlotte,Sacramento
21900402,2019,2019-12-17,1610612754,1610612747,105.0,0.482,0.65,0.4,22.0,43.0,102.0,0.473,0.471,0.258,28.0,42.0,1,3.0,207.0,Indiana Pacers,Los Angeles Lakers,Indiana,LALakers
21900403,2019,2019-12-17,1610612752,1610612737,143.0,0.5579999999999999,0.774,0.4639999999999999,30.0,55.0,120.0,0.455,0.75,0.349,20.0,36.0,1,23.0,263.0,New York Knicks,Atlanta Hawks,NewYork,Atlanta
21900404,2019,2019-12-17,1610612740,1610612751,101.0,0.346,0.667,0.275,20.0,58.0,108.0,0.417,0.7390000000000001,0.282,25.0,54.0,0,-7.0,209.0,New Orleans Pelicans,Brooklyn Nets,NewOrleans,Brooklyn
21900405,2019,2019-12-17,1610612762,1610612753,109.0,0.467,0.625,0.417,27.0,58.0,102.0,0.452,0.733,0.2,21.0,41.0,1,7.0,211.0,Utah Jazz,Orlando Magic,Utah,Orlando
21900406,2019,2019-12-17,1610612746,1610612756,120.0,0.506,0.727,0.4379999999999999,23.0,44.0,99.0,0.402,0.7,0.286,30.0,50.0,1,21.0,219.0,Los Angeles Clippers,Phoenix Suns,LAClippers,Phoenix
21900394,2019,2019-12-16,1610612765,1610612764,119.0,0.477,0.706,0.3329999999999999,29.0,36.0,133.0,0.557,0.81,0.529,31.0,35.0,0,-14.0,252.0,Detroit Pistons,Washington Wizards,Detroit,Washington
21900395,2019,2019-12-16,1610612761,1610612739,133.0,0.584,0.765,0.5,31.0,41.0,113.0,0.489,0.765,0.3429999999999999,30.0,39.0,1,20.0,246.0,Toronto Raptors,Cleveland Cavaliers,Toronto,Cleveland
21900396,2019,2019-12-16,1610612745,1610612759,109.0,0.408,0.667,0.256,20.0,58.0,107.0,0.429,0.85,0.364,23.0,53.0,1,2.0,216.0,Houston Rockets,San Antonio Spurs,Houston,SanAntonio
21900397,2019,2019-12-16,1610612763,1610612748,118.0,0.488,0.7,0.361,28.0,45.0,111.0,0.457,0.8390000000000001,0.4579999999999999,22.0,35.0,1,7.0,229.0,Memphis Grizzlies,Miami Heat,Memphis,Miami
21900398,2019,2019-12-16,1610612749,1610612742,116.0,0.419,0.708,0.268,29.0,52.0,120.0,0.466,0.815,0.39,27.0,52.0,0,-4.0,236.0,Milwaukee Bucks,Dallas Mavericks,Milwaukee,Dallas
21900399,2019,2019-12-16,1610612760,1610612741,109.0,0.507,0.821,0.471,21.0,42.0,106.0,0.494,0.846,0.29,27.0,31.0,1,3.0,215.0,Oklahoma City Thunder,Chicago Bulls,OklahomaCity,Chicago
21900400,2019,2019-12-16,1610612756,1610612757,110.0,0.456,0.8420000000000001,0.353,31.0,44.0,111.0,0.476,0.85,0.412,21.0,41.0,0,-1.0,221.0,Phoenix Suns,Portland Trail Blazers,Phoenix,Portland
21900388,2019,2019-12-15,1610612740,1610612753,119.0,0.534,0.5,0.442,34.0,40.0,130.0,0.517,0.8079999999999999,0.5,32.0,39.0,0,-11.0,249.0,New Orleans Pelicans,Orlando Magic,NewOrleans,Orlando
21900389,2019,2019-12-15,1610612754,1610612766,107.0,0.455,0.85,0.286,30.0,51.0,85.0,0.308,0.6859999999999999,0.156,18.0,56.0,1,22.0,192.0,Indiana Pacers,Charlotte Hornets,Indiana,Charlotte
21900390,2019,2019-12-15,1610612737,1610612747,96.0,0.36,0.88,0.286,18.0,42.0,101.0,0.429,0.727,0.161,21.0,56.0,0,-5.0,197.0,Atlanta Hawks,Los Angeles Lakers,Atlanta,LALakers
21900391,2019,2019-12-15,1610612751,1610612755,109.0,0.457,0.778,0.375,22.0,51.0,89.0,0.43,0.588,0.192,19.0,38.0,1,20.0,198.0,Brooklyn Nets,Philadelphia 76ers,Brooklyn,Philadelphia
21900392,2019,2019-12-15,1610612743,1610612752,111.0,0.4679999999999999,0.684,0.357,27.0,48.0,105.0,0.4679999999999999,0.9,0.25,20.0,47.0,1,6.0,216.0,Denver Nuggets,New York Knicks,Denver,NewYork
21900393,2019,2019-12-15,1610612744,1610612758,79.0,0.395,0.722,0.24,24.0,25.0,100.0,0.603,0.875,0.455,27.0,38.0,0,-21.0,179.0,Golden State Warriors,Sacramento Kings,GoldenState,Sacramento
21900380,2019,2019-12-14,1610612756,1610612759,119.0,0.4370000000000001,0.731,0.25,29.0,59.0,121.0,0.415,0.735,0.267,23.0,62.0,0,-2.0,240.0,Phoenix Suns,San Antonio Spurs,Phoenix,SanAntonio
21900381,2019,2019-12-14,1610612761,1610612751,110.0,0.3879999999999999,0.8,0.35,21.0,51.0,102.0,0.386,0.706,0.261,24.0,59.0,1,8.0,212.0,Toronto Raptors,Brooklyn Nets,Toronto,Brooklyn
21900382,2019,2019-12-14,1610612741,1610612746,109.0,0.471,0.833,0.452,21.0,50.0,106.0,0.4379999999999999,0.722,0.455,20.0,40.0,1,3.0,215.0,Chicago Bulls,Los Angeles Clippers,Chicago,LAClippers
21900383,2019,2019-12-14,1610612763,1610612764,128.0,0.5710000000000001,0.875,0.407,32.0,46.0,111.0,0.424,0.7809999999999999,0.368,22.0,34.0,1,17.0,239.0,Memphis Grizzlies,Washington Wizards,Memphis,Washington
21900384,2019,2019-12-14,1610612742,1610612748,118.0,0.446,0.647,0.386,30.0,48.0,122.0,0.429,0.8240000000000001,0.4,27.0,49.0,0,-4.0,240.0,Dallas Mavericks,Miami Heat,Dallas,Miami
21900385,2019,2019-12-14,1610612749,1610612739,125.0,0.541,0.731,0.3779999999999999,26.0,41.0,108.0,0.456,0.733,0.429,27.0,45.0,1,17.0,233.0,Milwaukee Bucks,Cleveland Cavaliers,Milwaukee,Cleveland
21900386,2019,2019-12-14,1610612745,1610612765,107.0,0.402,0.667,0.289,18.0,46.0,115.0,0.446,0.84,0.324,27.0,55.0,0,-8.0,222.0,Houston Rockets,Detroit Pistons,Houston,Detroit
21900387,2019,2019-12-14,1610612743,1610612760,110.0,0.506,0.7390000000000001,0.259,30.0,44.0,102.0,0.469,0.87,0.261,22.0,37.0,1,8.0,212.0,Denver Nuggets,Oklahoma City Thunder,Denver,OklahomaCity
21900371,2019,2019-12-13,1610612753,1610612745,107.0,0.44,0.75,0.405,24.0,37.0,130.0,0.5579999999999999,0.923,0.564,21.0,42.0,0,-23.0,237.0,Orlando Magic,Houston Rockets,Orlando,Houston
21900372,2019,2019-12-13,1610612755,1610612740,116.0,0.494,0.6759999999999999,0.35,24.0,47.0,109.0,0.4320000000000001,0.6859999999999999,0.375,24.0,45.0,1,7.0,225.0,Philadelphia 76ers,New Orleans Pelicans,Philadelphia,NewOrleans
21900374,2019,2019-12-13,1610612748,1610612747,110.0,0.4589999999999999,0.7859999999999999,0.303,24.0,34.0,113.0,0.494,0.652,0.324,26.0,50.0,0,-3.0,223.0,Miami Heat,Los Angeles Lakers,Miami,LALakers
21900373,2019,2019-12-13,1610612737,1610612754,100.0,0.415,0.696,0.214,24.0,50.0,110.0,0.5,0.733,0.318,28.0,46.0,0,-10.0,210.0,Atlanta Hawks,Indiana Pacers,Atlanta,Indiana
21900375,2019,2019-12-13,1610612741,1610612766,73.0,0.3,0.857,0.206,20.0,45.0,83.0,0.38,0.81,0.1939999999999999,21.0,60.0,0,-10.0,156.0,Chicago Bulls,Charlotte Hornets,Chicago,Charlotte
21900376,2019,2019-12-13,1610612763,1610612749,114.0,0.3879999999999999,0.7829999999999999,0.408,27.0,45.0,127.0,0.506,0.848,0.3670000000000001,22.0,55.0,0,-13.0,241.0,Memphis Grizzlies,Milwaukee Bucks,Memphis,Milwaukee
21900379,2019,2019-12-13,1610612762,1610612744,114.0,0.4679999999999999,0.774,0.421,22.0,43.0,106.0,0.451,0.682,0.31,19.0,48.0,1,8.0,220.0,Utah Jazz,Golden State Warriors,Utah,GoldenState
21900377,2019,2019-12-13,1610612750,1610612746,117.0,0.447,0.838,0.244,17.0,39.0,124.0,0.494,0.897,0.44,16.0,45.0,0,-7.0,241.0,Minnesota Timberwolves,Los Angeles Clippers,Minnesota,LAClippers
21900378,2019,2019-12-13,1610612758,1610612752,101.0,0.47,0.75,0.436,19.0,41.0,103.0,0.4629999999999999,0.6,0.3,24.0,48.0,0,-2.0,204.0,Sacramento Kings,New York Knicks,Sacramento,NewYork
21900367,2019,2019-12-12,1610612738,1610612755,109.0,0.462,0.8240000000000001,0.355,24.0,33.0,115.0,0.5,0.826,0.5,27.0,45.0,0,-6.0,224.0,Boston Celtics,Philadelphia 76ers,Boston,Philadelphia
21900368,2019,2019-12-12,1610612759,1610612739,109.0,0.488,0.8,0.313,19.0,36.0,117.0,0.4579999999999999,0.7,0.3329999999999999,22.0,50.0,0,-8.0,226.0,San Antonio Spurs,Cleveland Cavaliers,SanAntonio,Cleveland
21900369,2019,2019-12-12,1610612765,1610612742,111.0,0.449,0.696,0.357,23.0,34.0,122.0,0.511,0.696,0.364,25.0,52.0,0,-11.0,233.0,Detroit Pistons,Dallas Mavericks,Detroit,Dallas
21900370,2019,2019-12-12,1610612743,1610612757,114.0,0.477,0.632,0.5,25.0,48.0,99.0,0.477,0.727,0.3,22.0,35.0,1,15.0,213.0,Denver Nuggets,Portland Trail Blazers,Denver,Portland
21900356,2019,2019-12-11,1610612739,1610612745,110.0,0.517,0.625,0.406,29.0,36.0,116.0,0.494,1.0,0.405,18.0,36.0,0,-6.0,226.0,Cleveland Cavaliers,Houston Rockets,Cleveland,Houston
21900357,2019,2019-12-11,1610612754,1610612738,122.0,0.482,0.833,0.4,27.0,36.0,117.0,0.494,0.773,0.389,25.0,44.0,1,5.0,239.0,Indiana Pacers,Boston Celtics,Indiana,Boston
21900358,2019,2019-12-11,1610612753,1610612747,87.0,0.42,0.647,0.308,20.0,41.0,96.0,0.425,0.526,0.387,20.0,49.0,0,-9.0,183.0,Orlando Magic,Los Angeles Lakers,Orlando,LALakers
21900359,2019,2019-12-11,1610612761,1610612746,92.0,0.352,0.88,0.222,21.0,47.0,112.0,0.442,0.889,0.3,29.0,50.0,0,-20.0,204.0,Toronto Raptors,Los Angeles Clippers,Toronto,LAClippers
21900360,2019,2019-12-11,1610612751,1610612766,108.0,0.4320000000000001,0.667,0.263,20.0,52.0,113.0,0.409,0.813,0.429,20.0,47.0,0,-5.0,221.0,Brooklyn Nets,Charlotte Hornets,Brooklyn,Charlotte
21900361,2019,2019-12-11,1610612741,1610612737,136.0,0.574,0.895,0.4579999999999999,32.0,42.0,102.0,0.422,0.731,0.342,26.0,41.0,1,34.0,238.0,Chicago Bulls,Atlanta Hawks,Chicago,Atlanta
